sample,genome_id,genome_abundance,cod_group,score,credible,configured,panel_id,confidence,matched_markers,missing_requirements,markers_detected,markers_in_panel,weighted_completeness,requirement_coverage,marker_coverage
FW_TWAS_AS_rep_2,GCA_044238845.1,0.00357968318394498,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,pta,mcrA;ackA;one_of(cdhC|cdhD|cdhE),1,8,0.1111111111111111,0.25,0.2
FW_TWAS_AS_rep_2,GCA_044238845.1,0.00357968318394498,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,"",mcrA;one_of(fwdA);one_of(ftr);one_of(mch);one_of(mtd|mer),0,8,0.0,0.0,0.0
FW_TWAS_AS_rep_2,GCA_044238845.1,0.00357968318394498,X_et,0.9,true,true,ethanol_to_acetyl_coa,high,acs;adh;adhE;aldh;pta,"",5,6,0.9,1.0,1.0
FW_TWAS_AS_rep_2,GCA_044238845.1,0.00357968318394498,X_lac,0.0,false,true,lactate_to_pyruvate,none,"",lctD;pfor;one_of(lctB|lctC|rnfB),0,5,0.0,0.0,0.0
FW_TWAS_AS_rep_2,GCA_963839515.1,0.0034387507751282484,X_ch,0.7142857142857143,true,true,starch_utilization,medium,agl;cazy_GH13,"",2,4,0.7142857142857143,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963839515.1,0.0034387507751282484,X_pr,0.9411764705882353,true,true,peptide_scavenging,high,dppA;dppB;dppC;dtpT;endopeptidase;oppA;oppB;pepA;pepD;pepN;pepQ;pepT,"",12,13,0.9411764705882353,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963839515.1,0.0034387507751282484,X_li,0.8333333333333334,true,true,lipolysis,medium,acylglycerol_lipase;esterase;fadD;lipase;lysophospholipase,"",5,6,0.8333333333333334,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963839515.1,0.0034387507751282484,X_su,0.9230769230769231,true,true,entner_doudoroff,high,adhE;eda;edd;gapA;glcP;lctD;pfor;pyk,"",8,9,0.9230769230769231,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963839515.1,0.0034387507751282484,X_aa,1.0,true,true,general_amino_acid_catabolism,high,dppA;dtpT;gdh;ilvE;oppA;pfor;tdcB,"",7,7,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963839515.1,0.0034387507751282484,X_fa,1.0,true,true,lcfa_beta_oxidation,high,etfA;etfB;fadA;fadB;fadD;fadE,"",6,6,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963839515.1,0.0034387507751282484,X_ac_et,0.8666666666666667,true,true,ethanol_acetate_chain_initiation,medium,acs;adh;adhE;bcd;crt;etfA;etfB;hbd;pta;thl,"",10,12,0.8666666666666667,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963839515.1,0.0034387507751282484,X_ac_lac,0.9375,true,true,lactate_acetate_chain_initiation,high,acs;bcd;crt;etfA;etfB;hbd;lctB;lctC;lctD;pfor;pta;thl,"",12,13,0.9375,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963839515.1,0.0034387507751282484,X_chain_et,0.9230769230769231,true,true,ethanol_reverse_beta_oxidation,high,adh;adhE;bcd;cat;crt;etfA;etfB;hbd;thl,"",9,10,0.9230769230769231,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963839515.1,0.0034387507751282484,X_chain_lac,1.0,true,true,lactate_reverse_beta_oxidation,high,bcd;cat;crt;etfA;etfB;hbd;lctB;lctC;lctD;pfor;thl,"",11,11,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963839515.1,0.0034387507751282484,X_VFA_deg,1.0,true,true,syntrophic_butyrate_oxidation,high,bcd;crt;etfA;etfB;fdhA;hbd;hydA;rnfB;thl,"",9,9,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963839515.1,0.0034387507751282484,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,cdhC;cdhD;pta,mcrA;ackA,3,8,0.3333333333333333,0.5,0.6
FW_TWAS_AS_rep_2,GCA_963839515.1,0.0034387507751282484,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,mch;mer,mcrA;one_of(fwdA);one_of(ftr),2,8,0.2222222222222222,0.4,0.3333333333333333
FW_TWAS_AS_rep_2,GCA_963839515.1,0.0034387507751282484,X_et,0.7,true,true,ethanol_to_acetyl_coa,medium,acs;adh;adhE;pta,"",4,6,0.7,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963839515.1,0.0034387507751282484,X_lac,1.0,true,true,lactate_to_pyruvate,high,lctB;lctC;lctD;pfor;rnfB,"",5,5,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963695105.1,0.003213258921021478,X_ch,0.7142857142857143,true,true,starch_utilization,medium,agl;cazy_GH13,"",2,4,0.7142857142857143,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963695105.1,0.003213258921021478,X_pr,0.6470588235294118,true,true,peptide_scavenging,low,dppA;dppB;dppC;endopeptidase;oppA;oppB;pepA;pepQ,"",8,13,0.6470588235294118,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963695105.1,0.003213258921021478,X_li,0.75,true,true,lipolysis,medium,acylglycerol_lipase;fadD;lipase;lysophospholipase,"",4,6,0.75,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963695105.1,0.003213258921021478,X_su,0.6484848484848486,false,true,hexose_fermentation,partial,adhE;lctD;pfkA;pfor;pgi;ptsG;pyk,gapA,7,9,0.7272727272727273,0.8333333333333334,1.0
FW_TWAS_AS_rep_2,GCA_963695105.1,0.003213258921021478,X_aa,0.7,true,true,general_amino_acid_catabolism,medium,dppA;gdh;oppA;pfor;tdcB,"",5,7,0.7,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963695105.1,0.003213258921021478,X_fa,1.0,true,true,lcfa_beta_oxidation,high,etfA;etfB;fadA;fadB;fadD;fadE,"",6,6,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963695105.1,0.003213258921021478,X_ac_et,0.9333333333333333,true,true,ethanol_acetate_chain_initiation,high,ackA;acs;adh;adhE;bcd;crt;etfA;etfB;hbd;pta;thl,"",11,12,0.9333333333333333,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963695105.1,0.003213258921021478,X_ac_lac,1.0,true,true,lactate_acetate_chain_initiation,high,ackA;acs;bcd;crt;etfA;etfB;hbd;lctB;lctC;lctD;pfor;pta;thl,"",13,13,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963695105.1,0.003213258921021478,X_chain_et,0.9230769230769231,true,true,ethanol_reverse_beta_oxidation,high,adh;adhE;bcd;cat;crt;etfA;etfB;hbd;thl,"",9,10,0.9230769230769231,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963695105.1,0.003213258921021478,X_chain_lac,1.0,true,true,lactate_reverse_beta_oxidation,high,bcd;cat;crt;etfA;etfB;hbd;lctB;lctC;lctD;pfor;thl,"",11,11,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963695105.1,0.003213258921021478,X_VFA_deg,1.0,true,true,syntrophic_propionate_mmc,high,fdhA;fumB;hydA;mdh;mmcE;mmcF;mmcG;pfor;sucC;sucD,"",10,10,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963695105.1,0.003213258921021478,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,ackA;cdhC;pta,mcrA,3,8,0.3333333333333333,0.75,0.6
FW_TWAS_AS_rep_2,GCA_963695105.1,0.003213258921021478,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,fwdA,mcrA;one_of(ftr);one_of(mch);one_of(mtd|mer),1,8,0.1111111111111111,0.2,0.16666666666666666
FW_TWAS_AS_rep_2,GCA_963695105.1,0.003213258921021478,X_et,0.8,true,true,ethanol_to_acetyl_coa,medium,ackA;acs;adh;adhE;pta,"",5,6,0.8,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963695105.1,0.003213258921021478,X_lac,1.0,true,true,lactate_to_pyruvate,high,lctB;lctC;lctD;pfor;rnfB,"",5,5,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_035352255.1,0.003100512993968093,X_ch,0.7142857142857143,true,true,starch_utilization,medium,agl;cazy_GH13,"",2,4,0.7142857142857143,1.0,1.0
FW_TWAS_AS_rep_2,GCA_035352255.1,0.003100512993968093,X_pr,0.7647058823529411,true,true,peptide_scavenging,medium,dppA;dppB;dppC;dtpT;oppA;oppB;pepA;pepN;pepQ;pepT,"",10,13,0.7647058823529411,1.0,1.0
FW_TWAS_AS_rep_2,GCA_035352255.1,0.003100512993968093,X_li,0.03796875,false,true,lipolysis,partial,esterase,one_of(lipase|lysophospholipase|acylglycerol_lipase|phospholipase),1,6,0.08333333333333333,0.5,0.5
FW_TWAS_AS_rep_2,GCA_035352255.1,0.003100512993968093,X_su,0.7295454545454546,false,true,pentose_fermentation,partial,adhE;gapA;pfor;xylA;xylB;xylF,pyk,6,8,0.8181818181818182,0.8333333333333334,1.0
FW_TWAS_AS_rep_2,GCA_035352255.1,0.003100512993968093,X_aa,1.0,true,true,general_amino_acid_catabolism,high,dppA;dtpT;gdh;ilvE;oppA;pfor;tdcB,"",7,7,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_035352255.1,0.003100512993968093,X_fa,0.05856,false,true,lcfa_beta_oxidation,partial,etfA;etfB,fadD;fadE;fadB;fadA,2,6,0.2,0.2,0.4
FW_TWAS_AS_rep_2,GCA_035352255.1,0.003100512993968093,X_ac_et,0.0,false,true,ethanol_acetate_chain_initiation,none,ackA;acs;adhE;etfA;etfB;thl,bcd,6,12,0.5333333333333333,0.8571428571428571,0.75
FW_TWAS_AS_rep_2,GCA_035352255.1,0.003100512993968093,X_ac_lac,0.0,false,true,lactate_acetate_chain_initiation,none,ackA;acs;etfA;etfB;pfor;thl,bcd;lctD;one_of(lctB|lctC),6,13,0.4375,0.625,0.6666666666666666
FW_TWAS_AS_rep_2,GCA_035352255.1,0.003100512993968093,X_chain_et,0.0,false,true,ethanol_reverse_beta_oxidation,none,adhE;etfA;etfB;thl,bcd;cat;one_of(hbd);one_of(crt),4,10,0.38461538461538464,0.5555555555555556,0.5
FW_TWAS_AS_rep_2,GCA_035352255.1,0.003100512993968093,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,etfA;etfB;pfor;thl,bcd;cat;lctD;one_of(hbd);one_of(crt);one_of(lctB|lctC),4,11,0.2857142857142857,0.4,0.4444444444444444
FW_TWAS_AS_rep_2,GCA_035352255.1,0.003100512993968093,X_VFA_deg,0.45735119047619044,false,true,syntrophic_butyrate_oxidation,partial,etfA;etfB;fdhA;hydA;rnfB;thl,bcd;one_of(hbd);one_of(crt),6,9,0.6666666666666666,0.625,0.8571428571428571
FW_TWAS_AS_rep_2,GCA_035352255.1,0.003100512993968093,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,ackA,mcrA;pta;one_of(cdhC|cdhD|cdhE),1,8,0.1111111111111111,0.25,0.2
FW_TWAS_AS_rep_2,GCA_035352255.1,0.003100512993968093,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,fwdA,mcrA;one_of(ftr);one_of(mch);one_of(mtd|mer),1,8,0.1111111111111111,0.2,0.16666666666666666
FW_TWAS_AS_rep_2,GCA_035352255.1,0.003100512993968093,X_et,0.5,true,true,ethanol_to_acetyl_coa,low,ackA;acs;adhE,"",3,6,0.5,1.0,1.0
FW_TWAS_AS_rep_2,GCA_035352255.1,0.003100512993968093,X_lac,0.23010416666666667,false,true,lactate_to_pyruvate,partial,pfor;rnfB,lctD,2,5,0.375,0.6666666666666666,0.6666666666666666
FW_TWAS_AS_rep_2,GCA_005518185.1,0.003100512993968093,X_ch,0.8571428571428571,true,true,starch_utilization,medium,agl;cazy_GH13;susC,"",3,4,0.8571428571428571,1.0,1.0
FW_TWAS_AS_rep_2,GCA_005518185.1,0.003100512993968093,X_pr,0.7272727272727273,true,true,proteolysis_and_peptide_import,medium,dtpT;extracellular_protease;oppA;pepN;pepO,"",5,7,0.7272727272727273,1.0,1.0
FW_TWAS_AS_rep_2,GCA_005518185.1,0.003100512993968093,X_li,0.5833333333333334,true,true,lipolysis,low,acylglycerol_lipase;esterase;fadD;lysophospholipase,"",4,6,0.5833333333333334,1.0,1.0
FW_TWAS_AS_rep_2,GCA_005518185.1,0.003100512993968093,X_su,0.6023076923076923,false,true,entner_doudoroff,partial,adhE;eda;edd;gapA;pyk,one_of(ptsG|glcP),5,9,0.6923076923076923,0.8,1.0
FW_TWAS_AS_rep_2,GCA_005518185.1,0.003100512993968093,X_aa,0.705,false,true,general_amino_acid_catabolism,partial,dppA;dtpT;gdh;ilvE;oppA;tdcB,one_of(pfor),6,7,0.9,0.6666666666666666,1.0
FW_TWAS_AS_rep_2,GCA_005518185.1,0.003100512993968093,X_fa,1.0,true,true,lcfa_beta_oxidation,high,etfA;etfB;fadA;fadB;fadD;fadE,"",6,6,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_005518185.1,0.003100512993968093,X_ac_et,0.9333333333333333,true,true,ethanol_acetate_chain_initiation,high,acs;adh;adhE;aldh;bcd;crt;etfA;etfB;hbd;pta;thl,"",11,12,0.9333333333333333,1.0,1.0
FW_TWAS_AS_rep_2,GCA_005518185.1,0.003100512993968093,X_ac_lac,0.0,false,true,lactate_acetate_chain_initiation,none,acs;bcd;crt;etfA;etfB;hbd;pta;thl,lctD;one_of(lctB|lctC);one_of(pfor),8,13,0.625,0.625,0.8888888888888888
FW_TWAS_AS_rep_2,GCA_005518185.1,0.003100512993968093,X_chain_et,1.0,true,true,ethanol_reverse_beta_oxidation,high,adh;adhE;aldh;bcd;cat;crt;etfA;etfB;hbd;thl,"",10,10,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_005518185.1,0.003100512993968093,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,bcd;cat;crt;etfA;etfB;hbd;thl,lctD;one_of(lctB|lctC);one_of(pfor),7,11,0.6428571428571429,0.7,0.7777777777777778
FW_TWAS_AS_rep_2,GCA_005518185.1,0.003100512993968093,X_VFA_deg,0.9285714285714286,true,true,syntrophic_propionate_mmc,high,fdhA;fumB;hydA;mdh;mmcE;mmcF;mmcG;sucC;sucD,"",9,10,0.9285714285714286,1.0,1.0
FW_TWAS_AS_rep_2,GCA_005518185.1,0.003100512993968093,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,pta,mcrA;ackA;one_of(cdhC|cdhD|cdhE),1,8,0.1111111111111111,0.25,0.2
FW_TWAS_AS_rep_2,GCA_005518185.1,0.003100512993968093,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,mer,mcrA;one_of(fwdA);one_of(ftr);one_of(mch),1,8,0.1111111111111111,0.2,0.16666666666666666
FW_TWAS_AS_rep_2,GCA_005518185.1,0.003100512993968093,X_et,0.9,true,true,ethanol_to_acetyl_coa,high,acs;adh;adhE;aldh;pta,"",5,6,0.9,1.0,1.0
FW_TWAS_AS_rep_2,GCA_005518185.1,0.003100512993968093,X_lac,0.0,false,true,lactate_to_pyruvate,none,"",lctD;pfor;one_of(lctB|lctC|rnfB),0,5,0.0,0.0,0.0
FW_TWAS_AS_rep_2,GCA_963814475.1,0.003015953548678054,X_ch,0.06508928571428572,false,true,starch_utilization,partial,susC,cazy_GH13,1,4,0.14285714285714285,0.5,0.5
FW_TWAS_AS_rep_2,GCA_963814475.1,0.003015953548678054,X_pr,1.0,true,true,proteolysis_and_peptide_import,high,dtpT;endopeptidase;extracellular_protease;oppA;oppB;pepN;pepO,"",7,7,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963814475.1,0.003015953548678054,X_li,0.6666666666666666,true,true,lipolysis,low,acylglycerol_lipase;fadD;lysophospholipase;phospholipase,"",4,6,0.6666666666666666,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963814475.1,0.003015953548678054,X_su,0.12426136363636364,false,true,hexose_fermentation,partial,pfkA;pfor;pyk,pgi;gapA;one_of(ptsG|glcP),3,9,0.2727272727272727,0.5,0.5
FW_TWAS_AS_rep_2,GCA_963814475.1,0.003015953548678054,X_aa,0.8,true,true,general_amino_acid_catabolism,medium,dppA;dtpT;gdh;oppA;pfor;tdcB,"",6,7,0.8,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963814475.1,0.003015953548678054,X_fa,1.0,true,true,lcfa_beta_oxidation,high,etfA;etfB;fadA;fadB;fadD;fadE,"",6,6,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_963814475.1,0.003015953548678054,X_ac_et,0.0,false,true,ethanol_acetate_chain_initiation,none,acs;adh;bcd;crt;etfA;etfB;hbd;thl,one_of(adhE|aldh),8,12,0.6666666666666666,0.8571428571428571,1.0
FW_TWAS_AS_rep_2,GCA_963814475.1,0.003015953548678054,X_ac_lac,0.0,false,true,lactate_acetate_chain_initiation,none,acs;bcd;crt;etfA;etfB;hbd;lctB;lctC;pfor;thl,lctD,10,13,0.75,0.875,1.0
FW_TWAS_AS_rep_2,GCA_963814475.1,0.003015953548678054,X_chain_et,0.0,false,true,ethanol_reverse_beta_oxidation,none,adh;bcd;cat;crt;etfA;etfB;hbd;thl,one_of(adhE|aldh),8,10,0.7692307692307693,0.8888888888888888,1.0
FW_TWAS_AS_rep_2,GCA_963814475.1,0.003015953548678054,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,bcd;cat;crt;etfA;etfB;hbd;lctB;lctC;pfor;thl,lctD,10,11,0.8571428571428571,0.9,1.0
FW_TWAS_AS_rep_2,GCA_963814475.1,0.003015953548678054,X_VFA_deg,0.7218749999999999,false,true,syntrophic_propionate_mmc,partial,hydA;mdh;mmcE;mmcF;mmcG;pfor;sucC;sucD,one_of(fumB),8,10,0.7857142857142857,0.875,1.0
FW_TWAS_AS_rep_2,GCA_963814475.1,0.003015953548678054,X_Me_ac,0.0,false,true,acetoclastic_acs,none,acs,forbidden(mvhG);mcrA;one_of(cdhC|cdhD|cdhE),1,7,0.2222222222222222,0.3333333333333333,0.25
FW_TWAS_AS_rep_2,GCA_963814475.1,0.003015953548678054,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,"",mcrA;one_of(fwdA);one_of(ftr);one_of(mch);one_of(mtd|mer),0,8,0.0,0.0,0.0
FW_TWAS_AS_rep_2,GCA_963814475.1,0.003015953548678054,X_et,0.18408333333333332,false,true,ethanol_to_acetyl_coa,partial,acs;adh,one_of(adhE|aldh),2,6,0.3,0.6666666666666666,0.6666666666666666
FW_TWAS_AS_rep_2,GCA_963814475.1,0.003015953548678054,X_lac,0.39166666666666666,false,true,lactate_to_pyruvate,partial,lctB;lctC;pfor,lctD,3,5,0.5,0.6666666666666666,1.0
FW_TWAS_AS_rep_2,GCA_041910895.1,0.004171599300975252,X_ch,0.06508928571428572,false,true,starch_utilization,partial,susC,cazy_GH13,1,4,0.14285714285714285,0.5,0.5
FW_TWAS_AS_rep_2,GCA_041910895.1,0.004171599300975252,X_pr,0.6470588235294118,true,true,peptide_scavenging,low,dppA;dtpT;endopeptidase;oppA;pepA;pepN;pepQ,"",7,13,0.6470588235294118,1.0,1.0
FW_TWAS_AS_rep_2,GCA_041910895.1,0.004171599300975252,X_li,0.75,true,true,lipolysis,medium,acylglycerol_lipase;fadD;lipase;lysophospholipase,"",4,6,0.75,1.0,1.0
FW_TWAS_AS_rep_2,GCA_041910895.1,0.004171599300975252,X_su,0.7692307692307693,true,true,entner_doudoroff,medium,adhE;eda;edd;gapA;glcP;pyk,"",6,9,0.7692307692307693,1.0,1.0
FW_TWAS_AS_rep_2,GCA_041910895.1,0.004171599300975252,X_aa,0.705,false,true,general_amino_acid_catabolism,partial,dppA;dtpT;gdh;ilvE;oppA;tdcB,one_of(pfor),6,7,0.9,0.6666666666666666,1.0
FW_TWAS_AS_rep_2,GCA_041910895.1,0.004171599300975252,X_fa,1.0,true,true,lcfa_beta_oxidation,high,etfA;etfB;fadA;fadB;fadD;fadE,"",6,6,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_041910895.1,0.004171599300975252,X_ac_et,0.9333333333333333,true,true,ethanol_acetate_chain_initiation,high,ackA;acs;adh;adhE;aldh;bcd;crt;etfA;etfB;hbd;thl,"",11,12,0.9333333333333333,1.0,1.0
FW_TWAS_AS_rep_2,GCA_041910895.1,0.004171599300975252,X_ac_lac,0.0,false,true,lactate_acetate_chain_initiation,none,ackA;acs;bcd;crt;etfA;etfB;hbd;thl,lctD;one_of(lctB|lctC);one_of(pfor),8,13,0.625,0.625,0.8888888888888888
FW_TWAS_AS_rep_2,GCA_041910895.1,0.004171599300975252,X_chain_et,1.0,true,true,ethanol_reverse_beta_oxidation,high,adh;adhE;aldh;bcd;cat;crt;etfA;etfB;hbd;thl,"",10,10,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_041910895.1,0.004171599300975252,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,bcd;cat;crt;etfA;etfB;hbd;thl,lctD;one_of(lctB|lctC);one_of(pfor),7,11,0.6428571428571429,0.7,0.7777777777777778
FW_TWAS_AS_rep_2,GCA_041910895.1,0.004171599300975252,X_VFA_deg,1.0,true,true,syntrophic_butyrate_oxidation,high,bcd;crt;etfA;etfB;fdhA;hbd;hydA;rnfB;thl,"",9,9,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_041910895.1,0.004171599300975252,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,ackA,mcrA;pta;one_of(cdhC|cdhD|cdhE),1,8,0.1111111111111111,0.25,0.2
FW_TWAS_AS_rep_2,GCA_041910895.1,0.004171599300975252,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,mer,mcrA;one_of(fwdA);one_of(ftr);one_of(mch),1,8,0.1111111111111111,0.2,0.16666666666666666
FW_TWAS_AS_rep_2,GCA_041910895.1,0.004171599300975252,X_et,0.9,true,true,ethanol_to_acetyl_coa,high,ackA;acs;adh;adhE;aldh,"",5,6,0.9,1.0,1.0
FW_TWAS_AS_rep_2,GCA_041910895.1,0.004171599300975252,X_lac,0.040138888888888884,false,true,lactate_to_pyruvate,partial,rnfB,lctD;pfor,1,5,0.125,0.3333333333333333,0.3333333333333333
FW_TWAS_AS_rep_2,GCA_035451445.1,0.0027622752128079373,X_ch,1.0,true,true,starch_utilization,high,agl;cazy_GH13;susC;susD,"",4,4,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_035451445.1,0.0027622752128079373,X_pr,0.5294117647058824,true,true,peptide_scavenging,low,dtpT;endopeptidase;pepA;pepD;pepN;pepQ;pepT,"",7,13,0.5294117647058824,1.0,1.0
FW_TWAS_AS_rep_2,GCA_035451445.1,0.0027622752128079373,X_li,0.5,true,true,lipolysis,low,acylglycerol_lipase;fadD;lysophospholipase,"",3,6,0.5,1.0,1.0
FW_TWAS_AS_rep_2,GCA_035451445.1,0.0027622752128079373,X_su,0.5674242424242425,false,true,hexose_fermentation,partial,adhE;gapA;lctD;pfkA;pfor;pgi;pyk,one_of(ptsG|glcP),7,9,0.6363636363636364,0.8333333333333334,1.0
FW_TWAS_AS_rep_2,GCA_035451445.1,0.0027622752128079373,X_aa,0.8,true,true,general_amino_acid_catabolism,medium,dtpT;gdh;ilvE;pfor;tdcB,"",5,7,0.8,1.0,1.0
FW_TWAS_AS_rep_2,GCA_035451445.1,0.0027622752128079373,X_fa,1.0,true,true,lcfa_beta_oxidation,high,etfA;etfB;fadA;fadB;fadD;fadE,"",6,6,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_035451445.1,0.0027622752128079373,X_ac_et,0.8666666666666667,true,true,ethanol_acetate_chain_initiation,medium,ackA;acs;adh;adhE;bcd;etfA;etfB;hbd;pta;thl,"",10,12,0.8666666666666667,1.0,1.0
FW_TWAS_AS_rep_2,GCA_035451445.1,0.0027622752128079373,X_ac_lac,0.9375,true,true,lactate_acetate_chain_initiation,high,ackA;acs;bcd;etfA;etfB;hbd;lctB;lctC;lctD;pfor;pta;thl,"",12,13,0.9375,1.0,1.0
FW_TWAS_AS_rep_2,GCA_035451445.1,0.0027622752128079373,X_chain_et,0.0,false,true,ethanol_reverse_beta_oxidation,none,adh;adhE;bcd;cat;etfA;etfB;hbd;thl,one_of(crt),8,10,0.8461538461538461,0.8888888888888888,1.0
FW_TWAS_AS_rep_2,GCA_035451445.1,0.0027622752128079373,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,bcd;cat;etfA;etfB;hbd;lctB;lctC;lctD;pfor;thl,one_of(crt),10,11,0.9285714285714286,0.9,1.0
FW_TWAS_AS_rep_2,GCA_035451445.1,0.0027622752128079373,X_VFA_deg,0.853125,false,true,syntrophic_propionate_mmc,partial,fdhA;hydA;mdh;mmcE;mmcF;mmcG;pfor;sucC;sucD,one_of(fumB),9,10,0.9285714285714286,0.875,1.0
FW_TWAS_AS_rep_2,GCA_035451445.1,0.0027622752128079373,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,ackA;cdhC;pta,mcrA,3,8,0.3333333333333333,0.75,0.6
FW_TWAS_AS_rep_2,GCA_035451445.1,0.0027622752128079373,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,"",mcrA;one_of(fwdA);one_of(ftr);one_of(mch);one_of(mtd|mer),0,8,0.0,0.0,0.0
FW_TWAS_AS_rep_2,GCA_035451445.1,0.0027622752128079373,X_et,0.8,true,true,ethanol_to_acetyl_coa,medium,ackA;acs;adh;adhE;pta,"",5,6,0.8,1.0,1.0
FW_TWAS_AS_rep_2,GCA_035451445.1,0.0027622752128079373,X_lac,1.0,true,true,lactate_to_pyruvate,high,lctB;lctC;lctD;pfor;rnfB,"",5,5,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_048499395.1,0.0027622752128079373,X_ch,0.8571428571428571,true,true,starch_utilization,medium,agl;cazy_GH13;susC,"",3,4,0.8571428571428571,1.0,1.0
FW_TWAS_AS_rep_2,GCA_048499395.1,0.0027622752128079373,X_pr,0.9090909090909091,true,true,proteolysis_and_peptide_import,high,dtpT;endopeptidase;extracellular_protease;oppA;oppB;pepN,"",6,7,0.9090909090909091,1.0,1.0
FW_TWAS_AS_rep_2,GCA_048499395.1,0.0027622752128079373,X_li,0.5833333333333334,true,true,lipolysis,low,acylglycerol_lipase;esterase;fadD;lysophospholipase,"",4,6,0.5833333333333334,1.0,1.0
FW_TWAS_AS_rep_2,GCA_048499395.1,0.0027622752128079373,X_su,0.8461538461538461,true,true,entner_doudoroff,medium,adhE;eda;edd;gapA;glcP;pfor;pyk,"",7,9,0.8461538461538461,1.0,1.0
FW_TWAS_AS_rep_2,GCA_048499395.1,0.0027622752128079373,X_aa,1.0,true,true,general_amino_acid_catabolism,high,dppA;dtpT;gdh;ilvE;oppA;pfor;tdcB,"",7,7,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_048499395.1,0.0027622752128079373,X_fa,1.0,true,true,lcfa_beta_oxidation,high,etfA;etfB;fadA;fadB;fadD;fadE,"",6,6,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_048499395.1,0.0027622752128079373,X_ac_et,1.0,true,true,ethanol_acetate_chain_initiation,high,ackA;acs;adh;adhE;aldh;bcd;crt;etfA;etfB;hbd;pta;thl,"",12,12,1.0,1.0,1.0
FW_TWAS_AS_rep_2,GCA_048499395.1,0.0027622752128079373,X_ac_lac,0.0,false,true,lactate_acetate_chain_initiation,none,ackA;acs;bcd;crt;etfA;etfB;hbd;lctB;lctC;pfor;pta;thl,lctD,12,13,0.875,0.875,1.0
