sample,genome_id,group,value
FW_TWAS_AS_rep_2,GCA_035352255.1,X_chain_et,0.0
FW_TWAS_AS_rep_2,GCA_035352255.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_035352255.1,X_VFA_deg,0.45735119047619044
FW_TWAS_AS_rep_2,GCA_035352255.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_035352255.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_035352255.1,X_et,0.5
FW_TWAS_AS_rep_2,GCA_035352255.1,X_lac,0.23010416666666667
FW_TWAS_AS_rep_2,GCA_005518185.1,X_ch,0.8571428571428571
FW_TWAS_AS_rep_2,GCA_005518185.1,X_pr,0.7272727272727273
FW_TWAS_AS_rep_2,GCA_005518185.1,X_li,0.5833333333333334
FW_TWAS_AS_rep_2,GCA_005518185.1,X_su,0.6023076923076923
FW_TWAS_AS_rep_2,GCA_005518185.1,X_aa,0.705
FW_TWAS_AS_rep_2,GCA_005518185.1,X_fa,1.0
FW_TWAS_AS_rep_2,GCA_005518185.1,X_ac_et,0.9333333333333333
FW_TWAS_AS_rep_2,GCA_005518185.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_005518185.1,X_chain_et,1.0
FW_TWAS_AS_rep_2,GCA_005518185.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_005518185.1,X_VFA_deg,0.9285714285714286
FW_TWAS_AS_rep_2,GCA_005518185.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_005518185.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_005518185.1,X_et,0.9
FW_TWAS_AS_rep_2,GCA_005518185.1,X_lac,0.0
FW_TWAS_AS_rep_2,GCA_963814475.1,X_ch,0.06508928571428572
FW_TWAS_AS_rep_2,GCA_963814475.1,X_pr,1.0
FW_TWAS_AS_rep_2,GCA_963814475.1,X_li,0.6666666666666666
FW_TWAS_AS_rep_2,GCA_963814475.1,X_su,0.12426136363636364
FW_TWAS_AS_rep_2,GCA_963814475.1,X_aa,0.8
FW_TWAS_AS_rep_2,GCA_963814475.1,X_fa,1.0
FW_TWAS_AS_rep_2,GCA_963814475.1,X_ac_et,0.0
FW_TWAS_AS_rep_2,GCA_963814475.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_963814475.1,X_chain_et,0.0
FW_TWAS_AS_rep_2,GCA_963814475.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_963814475.1,X_VFA_deg,0.7218749999999999
FW_TWAS_AS_rep_2,GCA_963814475.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_963814475.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_963814475.1,X_et,0.18408333333333332
FW_TWAS_AS_rep_2,GCA_963814475.1,X_lac,0.39166666666666666
FW_TWAS_AS_rep_2,GCA_041910895.1,X_ch,0.06508928571428572
FW_TWAS_AS_rep_2,GCA_041910895.1,X_pr,0.6470588235294118
FW_TWAS_AS_rep_2,GCA_041910895.1,X_li,0.75
FW_TWAS_AS_rep_2,GCA_041910895.1,X_su,0.7692307692307693
FW_TWAS_AS_rep_2,GCA_041910895.1,X_aa,0.705
FW_TWAS_AS_rep_2,GCA_041910895.1,X_fa,1.0
FW_TWAS_AS_rep_2,GCA_041910895.1,X_ac_et,0.9333333333333333
FW_TWAS_AS_rep_2,GCA_041910895.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_041910895.1,X_chain_et,1.0
FW_TWAS_AS_rep_2,GCA_041910895.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_041910895.1,X_VFA_deg,1.0
FW_TWAS_AS_rep_2,GCA_041910895.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_041910895.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_041910895.1,X_et,0.9
FW_TWAS_AS_rep_2,GCA_041910895.1,X_lac,0.040138888888888884
FW_TWAS_AS_rep_2,GCA_035451445.1,X_ch,1.0
FW_TWAS_AS_rep_2,GCA_035451445.1,X_pr,0.5294117647058824
FW_TWAS_AS_rep_2,GCA_035451445.1,X_li,0.5
FW_TWAS_AS_rep_2,GCA_035451445.1,X_su,0.5674242424242425
FW_TWAS_AS_rep_2,GCA_035451445.1,X_aa,0.8
FW_TWAS_AS_rep_2,GCA_035451445.1,X_fa,1.0
FW_TWAS_AS_rep_2,GCA_035451445.1,X_ac_et,0.8666666666666667
FW_TWAS_AS_rep_2,GCA_035451445.1,X_ac_lac,0.9375
FW_TWAS_AS_rep_2,GCA_035451445.1,X_chain_et,0.0
FW_TWAS_AS_rep_2,GCA_035451445.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_035451445.1,X_VFA_deg,0.853125
FW_TWAS_AS_rep_2,GCA_035451445.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_035451445.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_035451445.1,X_et,0.8
FW_TWAS_AS_rep_2,GCA_035451445.1,X_lac,1.0
FW_TWAS_AS_rep_2,GCA_048499395.1,X_ch,0.8571428571428571
FW_TWAS_AS_rep_2,GCA_048499395.1,X_pr,0.9090909090909091
FW_TWAS_AS_rep_2,GCA_048499395.1,X_li,0.5833333333333334
FW_TWAS_AS_rep_2,GCA_048499395.1,X_su,0.8461538461538461
FW_TWAS_AS_rep_2,GCA_048499395.1,X_aa,1.0
FW_TWAS_AS_rep_2,GCA_048499395.1,X_fa,1.0
FW_TWAS_AS_rep_2,GCA_048499395.1,X_ac_et,1.0
FW_TWAS_AS_rep_2,GCA_048499395.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_048499395.1,X_chain_et,0.0
FW_TWAS_AS_rep_2,GCA_048499395.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_048499395.1,X_VFA_deg,1.0
FW_TWAS_AS_rep_2,GCA_048499395.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_048499395.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_048499395.1,X_et,1.0
FW_TWAS_AS_rep_2,GCA_048499395.1,X_lac,0.4895833333333333
FW_TWAS_AS_rep_2,GCA_004138365.1,X_ch,1.0
FW_TWAS_AS_rep_2,GCA_004138365.1,X_pr,0.6363636363636364
FW_TWAS_AS_rep_2,GCA_004138365.1,X_li,0.75
FW_TWAS_AS_rep_2,GCA_004138365.1,X_su,0.7692307692307693
FW_TWAS_AS_rep_2,GCA_004138365.1,X_aa,0.8
FW_TWAS_AS_rep_2,GCA_004138365.1,X_fa,0.6960000000000001
FW_TWAS_AS_rep_2,GCA_004138365.1,X_ac_et,0.0
FW_TWAS_AS_rep_2,GCA_004138365.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_004138365.1,X_chain_et,0.0
FW_TWAS_AS_rep_2,GCA_004138365.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_004138365.1,X_VFA_deg,1.0
FW_TWAS_AS_rep_2,GCA_004138365.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_004138365.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_004138365.1,X_et,0.39166666666666666
FW_TWAS_AS_rep_2,GCA_004138365.1,X_lac,0.23010416666666667
FW_TWAS_AS_rep_2,GCA_035374025.1,X_ch,0.7142857142857143
FW_TWAS_AS_rep_2,GCA_035374025.1,X_pr,0.1922727272727273
FW_TWAS_AS_rep_2,GCA_035374025.1,X_li,0.0
FW_TWAS_AS_rep_2,GCA_035374025.1,X_su,0.31748737373737373
FW_TWAS_AS_rep_2,GCA_035374025.1,X_aa,0.18408333333333332
FW_TWAS_AS_rep_2,GCA_035374025.1,X_fa,0.38628
FW_TWAS_AS_rep_2,GCA_035374025.1,X_ac_et,0.0
FW_TWAS_AS_rep_2,GCA_035374025.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_035374025.1,X_chain_et,0.0
FW_TWAS_AS_rep_2,GCA_035374025.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_035374025.1,X_VFA_deg,0.7178571428571429
FW_TWAS_AS_rep_2,GCA_035374025.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_035374025.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_035374025.1,X_et,0.5
FW_TWAS_AS_rep_2,GCA_035374025.1,X_lac,0.23010416666666667
FW_TWAS_AS_rep_2,GCA_036839835.1,X_ch,0.040138888888888884
FW_TWAS_AS_rep_2,GCA_036839835.1,X_pr,0.3225490196078431
FW_TWAS_AS_rep_2,GCA_036839835.1,X_li,0.0
FW_TWAS_AS_rep_2,GCA_036839835.1,X_su,0.1656818181818182
FW_TWAS_AS_rep_2,GCA_036839835.1,X_aa,0.08877777777777779
FW_TWAS_AS_rep_2,GCA_036839835.1,X_fa,0.0
FW_TWAS_AS_rep_2,GCA_036839835.1,X_ac_et,0.0
FW_TWAS_AS_rep_2,GCA_036839835.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_036839835.1,X_chain_et,0.0
FW_TWAS_AS_rep_2,GCA_036839835.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_036839835.1,X_VFA_deg,0.01591517857142857
FW_TWAS_AS_rep_2,GCA_036839835.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_036839835.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_036839835.1,X_et,0.0
FW_TWAS_AS_rep_2,GCA_036839835.1,X_lac,0.0
FW_TWAS_AS_rep_2,GCA_044229175.1,X_ch,0.11390625000000001
FW_TWAS_AS_rep_2,GCA_044229175.1,X_pr,0.8823529411764706
FW_TWAS_AS_rep_2,GCA_044229175.1,X_li,0.8333333333333334
FW_TWAS_AS_rep_2,GCA_044229175.1,X_su,0.6692307692307693
FW_TWAS_AS_rep_2,GCA_044229175.1,X_aa,1.0
FW_TWAS_AS_rep_2,GCA_044229175.1,X_fa,1.0
FW_TWAS_AS_rep_2,GCA_044229175.1,X_ac_et,0.9333333333333333
FW_TWAS_AS_rep_2,GCA_044229175.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_044229175.1,X_chain_et,1.0
FW_TWAS_AS_rep_2,GCA_044229175.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_044229175.1,X_VFA_deg,1.0
FW_TWAS_AS_rep_2,GCA_044229175.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_044229175.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_044229175.1,X_et,0.9
FW_TWAS_AS_rep_2,GCA_044229175.1,X_lac,0.39166666666666666
FW_TWAS_AS_rep_2,GCF_001006785.1,X_ch,0.0
FW_TWAS_AS_rep_2,GCF_001006785.1,X_pr,0.8235294117647058
FW_TWAS_AS_rep_2,GCF_001006785.1,X_li,0.5
FW_TWAS_AS_rep_2,GCF_001006785.1,X_su,0.2971384615384616
FW_TWAS_AS_rep_2,GCF_001006785.1,X_aa,0.705
FW_TWAS_AS_rep_2,GCF_001006785.1,X_fa,1.0
FW_TWAS_AS_rep_2,GCF_001006785.1,X_ac_et,1.0
FW_TWAS_AS_rep_2,GCF_001006785.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCF_001006785.1,X_chain_et,1.0
FW_TWAS_AS_rep_2,GCF_001006785.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCF_001006785.1,X_VFA_deg,0.8421875
FW_TWAS_AS_rep_2,GCF_001006785.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCF_001006785.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCF_001006785.1,X_et,1.0
FW_TWAS_AS_rep_2,GCF_001006785.1,X_lac,0.040138888888888884
FW_TWAS_AS_rep_2,GCA_035358495.1,X_ch,0.0
FW_TWAS_AS_rep_2,GCA_035358495.1,X_pr,0.6363636363636364
FW_TWAS_AS_rep_2,GCA_035358495.1,X_li,0.0
FW_TWAS_AS_rep_2,GCA_035358495.1,X_su,0.31748737373737373
FW_TWAS_AS_rep_2,GCA_035358495.1,X_aa,0.7
FW_TWAS_AS_rep_2,GCA_035358495.1,X_fa,0.6960000000000001
FW_TWAS_AS_rep_2,GCA_035358495.1,X_ac_et,0.8666666666666667
FW_TWAS_AS_rep_2,GCA_035358495.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_035358495.1,X_chain_et,0.0
FW_TWAS_AS_rep_2,GCA_035358495.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_035358495.1,X_VFA_deg,1.0
FW_TWAS_AS_rep_2,GCA_035358495.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_035358495.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_035358495.1,X_et,0.7
FW_TWAS_AS_rep_2,GCA_035358495.1,X_lac,0.39166666666666666
FW_TWAS_AS_rep_2,GCA_963748985.1,X_ch,0.7142857142857143
FW_TWAS_AS_rep_2,GCA_963748985.1,X_pr,0.7647058823529411
FW_TWAS_AS_rep_2,GCA_963748985.1,X_li,0.5
FW_TWAS_AS_rep_2,GCA_963748985.1,X_su,0.8461538461538461
FW_TWAS_AS_rep_2,GCA_963748985.1,X_aa,1.0
FW_TWAS_AS_rep_2,GCA_963748985.1,X_fa,0.9
FW_TWAS_AS_rep_2,GCA_963748985.1,X_ac_et,0.0
FW_TWAS_AS_rep_2,GCA_963748985.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_963748985.1,X_chain_et,0.0
FW_TWAS_AS_rep_2,GCA_963748985.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_963748985.1,X_VFA_deg,0.853125
FW_TWAS_AS_rep_2,GCA_963748985.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_963748985.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_963748985.1,X_et,0.9
FW_TWAS_AS_rep_2,GCA_963748985.1,X_lac,0.39166666666666666
FW_TWAS_AS_rep_2,GCA_004297465.1,X_ch,0.06508928571428572
FW_TWAS_AS_rep_2,GCA_004297465.1,X_pr,0.8181818181818182
FW_TWAS_AS_rep_2,GCA_004297465.1,X_li,0.5833333333333334
FW_TWAS_AS_rep_2,GCA_004297465.1,X_su,0.46846153846153843
FW_TWAS_AS_rep_2,GCA_004297465.1,X_aa,0.7
FW_TWAS_AS_rep_2,GCA_004297465.1,X_fa,1.0
FW_TWAS_AS_rep_2,GCA_004297465.1,X_ac_et,0.8
FW_TWAS_AS_rep_2,GCA_004297465.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_004297465.1,X_chain_et,0.8461538461538461
FW_TWAS_AS_rep_2,GCA_004297465.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_004297465.1,X_VFA_deg,1.0
FW_TWAS_AS_rep_2,GCA_004297465.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_004297465.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_004297465.1,X_et,0.6
FW_TWAS_AS_rep_2,GCA_004297465.1,X_lac,0.39166666666666666
FW_TWAS_AS_rep_2,GCA_044224815.1,X_ch,0.7142857142857143
FW_TWAS_AS_rep_2,GCA_044224815.1,X_pr,1.0
FW_TWAS_AS_rep_2,GCA_044224815.1,X_li,0.75
FW_TWAS_AS_rep_2,GCA_044224815.1,X_su,0.7272727272727273
FW_TWAS_AS_rep_2,GCA_044224815.1,X_aa,1.0
FW_TWAS_AS_rep_2,GCA_044224815.1,X_fa,1.0
FW_TWAS_AS_rep_2,GCA_044224815.1,X_ac_et,0.8666666666666667
FW_TWAS_AS_rep_2,GCA_044224815.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_044224815.1,X_chain_et,0.9230769230769231
FW_TWAS_AS_rep_2,GCA_044224815.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_044224815.1,X_VFA_deg,1.0
FW_TWAS_AS_rep_2,GCA_044224815.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_044224815.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_044224815.1,X_et,0.7
FW_TWAS_AS_rep_2,GCA_044224815.1,X_lac,0.39166666666666666
FW_TWAS_AS_rep_2,GCA_044220715.1,X_ch,0.08027777777777777
FW_TWAS_AS_rep_2,GCA_044220715.1,X_pr,0.8235294117647058
FW_TWAS_AS_rep_2,GCA_044220715.1,X_li,0.6666666666666666
FW_TWAS_AS_rep_2,GCA_044220715.1,X_su,0.2971384615384616
FW_TWAS_AS_rep_2,GCA_044220715.1,X_aa,0.705
FW_TWAS_AS_rep_2,GCA_044220715.1,X_fa,1.0
FW_TWAS_AS_rep_2,GCA_044220715.1,X_ac_et,0.9333333333333333
FW_TWAS_AS_rep_2,GCA_044220715.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_044220715.1,X_chain_et,0.0
FW_TWAS_AS_rep_2,GCA_044220715.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_044220715.1,X_VFA_deg,0.8421875
FW_TWAS_AS_rep_2,GCA_044220715.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_044220715.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_044220715.1,X_et,0.9
FW_TWAS_AS_rep_2,GCA_044220715.1,X_lac,0.0
FW_TWAS_AS_rep_2,GCF_049943315.1,X_ch,0.8571428571428571
FW_TWAS_AS_rep_2,GCF_049943315.1,X_pr,0.9411764705882353
FW_TWAS_AS_rep_2,GCF_049943315.1,X_li,0.75
FW_TWAS_AS_rep_2,GCF_049943315.1,X_su,0.9230769230769231
FW_TWAS_AS_rep_2,GCF_049943315.1,X_aa,1.0
FW_TWAS_AS_rep_2,GCF_049943315.1,X_fa,0.9
FW_TWAS_AS_rep_2,GCF_049943315.1,X_ac_et,0.0
FW_TWAS_AS_rep_2,GCF_049943315.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCF_049943315.1,X_chain_et,0.0
FW_TWAS_AS_rep_2,GCF_049943315.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCF_049943315.1,X_VFA_deg,0.8421875
FW_TWAS_AS_rep_2,GCF_049943315.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCF_049943315.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCF_049943315.1,X_et,1.0
FW_TWAS_AS_rep_2,GCF_049943315.1,X_lac,0.23010416666666667
FW_TWAS_AS_rep_2,GCA_023622505.1,X_ch,0.13017857142857145
FW_TWAS_AS_rep_2,GCA_023622505.1,X_pr,0.6470588235294118
FW_TWAS_AS_rep_2,GCA_023622505.1,X_li,0.5
FW_TWAS_AS_rep_2,GCA_023622505.1,X_su,0.6484848484848486
FW_TWAS_AS_rep_2,GCA_023622505.1,X_aa,0.7
FW_TWAS_AS_rep_2,GCA_023622505.1,X_fa,0.6960000000000001
FW_TWAS_AS_rep_2,GCA_023622505.1,X_ac_et,0.8
FW_TWAS_AS_rep_2,GCA_023622505.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_023622505.1,X_chain_et,0.0
FW_TWAS_AS_rep_2,GCA_023622505.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_023622505.1,X_VFA_deg,0.6979166666666667
FW_TWAS_AS_rep_2,GCA_023622505.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_023622505.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_023622505.1,X_et,0.8
FW_TWAS_AS_rep_2,GCA_023622505.1,X_lac,0.23010416666666667
FW_TWAS_AS_rep_2,GCA_022837705.1,X_ch,1.0
FW_TWAS_AS_rep_2,GCA_022837705.1,X_pr,0.47058823529411764
FW_TWAS_AS_rep_2,GCA_022837705.1,X_li,0.4166666666666667
FW_TWAS_AS_rep_2,GCA_022837705.1,X_su,0.8461538461538461
FW_TWAS_AS_rep_2,GCA_022837705.1,X_aa,0.6
FW_TWAS_AS_rep_2,GCA_022837705.1,X_fa,0.6960000000000001
FW_TWAS_AS_rep_2,GCA_022837705.1,X_ac_et,0.0
FW_TWAS_AS_rep_2,GCA_022837705.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_022837705.1,X_chain_et,0.0
FW_TWAS_AS_rep_2,GCA_022837705.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_022837705.1,X_VFA_deg,0.7178571428571429
FW_TWAS_AS_rep_2,GCA_022837705.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_022837705.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_022837705.1,X_et,0.39166666666666666
FW_TWAS_AS_rep_2,GCA_022837705.1,X_lac,1.0
FW_TWAS_AS_rep_2,GCA_036567785.1,X_ch,0.7142857142857143
FW_TWAS_AS_rep_2,GCA_036567785.1,X_pr,0.8235294117647058
FW_TWAS_AS_rep_2,GCA_036567785.1,X_li,0.75
FW_TWAS_AS_rep_2,GCA_036567785.1,X_su,0.7361538461538462
FW_TWAS_AS_rep_2,GCA_036567785.1,X_aa,1.0
FW_TWAS_AS_rep_2,GCA_036567785.1,X_fa,1.0
FW_TWAS_AS_rep_2,GCA_036567785.1,X_ac_et,0.8666666666666667
FW_TWAS_AS_rep_2,GCA_036567785.1,X_ac_lac,0.9375
FW_TWAS_AS_rep_2,GCA_036567785.1,X_chain_et,0.9230769230769231
FW_TWAS_AS_rep_2,GCA_036567785.1,X_chain_lac,1.0
FW_TWAS_AS_rep_2,GCA_036567785.1,X_VFA_deg,1.0
FW_TWAS_AS_rep_2,GCA_036567785.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_036567785.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_036567785.1,X_et,0.7
FW_TWAS_AS_rep_2,GCA_036567785.1,X_lac,1.0
FW_TWAS_AS_rep_2,GCA_021808285.1,X_ch,0.7142857142857143
FW_TWAS_AS_rep_2,GCA_021808285.1,X_pr,0.4117647058823529
FW_TWAS_AS_rep_2,GCA_021808285.1,X_li,0.5833333333333334
FW_TWAS_AS_rep_2,GCA_021808285.1,X_su,0.34933846153846154
FW_TWAS_AS_rep_2,GCA_021808285.1,X_aa,0.5483333333333333
FW_TWAS_AS_rep_2,GCA_021808285.1,X_fa,1.0
FW_TWAS_AS_rep_2,GCA_021808285.1,X_ac_et,0.8666666666666667
FW_TWAS_AS_rep_2,GCA_021808285.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_021808285.1,X_chain_et,1.0
FW_TWAS_AS_rep_2,GCA_021808285.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_021808285.1,X_VFA_deg,1.0
FW_TWAS_AS_rep_2,GCA_021808285.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_021808285.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_021808285.1,X_et,0.8
FW_TWAS_AS_rep_2,GCA_021808285.1,X_lac,0.11097222222222222
FW_TWAS_AS_rep_2,GCA_040772985.1,X_ch,0.7142857142857143
FW_TWAS_AS_rep_2,GCA_040772985.1,X_pr,0.3578409090909091
FW_TWAS_AS_rep_2,GCA_040772985.1,X_li,0.0759375
FW_TWAS_AS_rep_2,GCA_040772985.1,X_su,0.31748737373737373
FW_TWAS_AS_rep_2,GCA_040772985.1,X_aa,0.18408333333333332
FW_TWAS_AS_rep_2,GCA_040772985.1,X_fa,0.6960000000000001
FW_TWAS_AS_rep_2,GCA_040772985.1,X_ac_et,0.7333333333333333
FW_TWAS_AS_rep_2,GCA_040772985.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_040772985.1,X_chain_et,0.0
FW_TWAS_AS_rep_2,GCA_040772985.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_040772985.1,X_VFA_deg,0.6979166666666667
FW_TWAS_AS_rep_2,GCA_040772985.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_040772985.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_040772985.1,X_et,0.6
FW_TWAS_AS_rep_2,GCA_040772985.1,X_lac,0.23010416666666667
FW_TWAS_AS_rep_2,GCA_964527785.1,X_ch,0.06508928571428572
FW_TWAS_AS_rep_2,GCA_964527785.1,X_pr,0.6470588235294118
FW_TWAS_AS_rep_2,GCA_964527785.1,X_li,0.75
FW_TWAS_AS_rep_2,GCA_964527785.1,X_su,0.48636363636363633
FW_TWAS_AS_rep_2,GCA_964527785.1,X_aa,0.9
FW_TWAS_AS_rep_2,GCA_964527785.1,X_fa,1.0
FW_TWAS_AS_rep_2,GCA_964527785.1,X_ac_et,0.8666666666666667
FW_TWAS_AS_rep_2,GCA_964527785.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_964527785.1,X_chain_et,0.0
FW_TWAS_AS_rep_2,GCA_964527785.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_964527785.1,X_VFA_deg,0.853125
FW_TWAS_AS_rep_2,GCA_964527785.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_964527785.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_964527785.1,X_et,0.7
FW_TWAS_AS_rep_2,GCA_964527785.1,X_lac,0.08027777777777777
FW_TWAS_AS_rep_2,GCA_963849015.1,X_ch,0.11390625000000001
FW_TWAS_AS_rep_2,GCA_963849015.1,X_pr,0.9090909090909091
FW_TWAS_AS_rep_2,GCA_963849015.1,X_li,0.5833333333333334
FW_TWAS_AS_rep_2,GCA_963849015.1,X_su,0.8181818181818182
FW_TWAS_AS_rep_2,GCA_963849015.1,X_aa,1.0
FW_TWAS_AS_rep_2,GCA_963849015.1,X_fa,1.0
FW_TWAS_AS_rep_2,GCA_963849015.1,X_ac_et,1.0
FW_TWAS_AS_rep_2,GCA_963849015.1,X_ac_lac,1.0
FW_TWAS_AS_rep_2,GCA_963849015.1,X_chain_et,1.0
FW_TWAS_AS_rep_2,GCA_963849015.1,X_chain_lac,1.0
FW_TWAS_AS_rep_2,GCA_963849015.1,X_VFA_deg,1.0
FW_TWAS_AS_rep_2,GCA_963849015.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_963849015.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_963849015.1,X_et,1.0
FW_TWAS_AS_rep_2,GCA_963849015.1,X_lac,1.0
FW_TWAS_AS_rep_2,GCA_963709485.1,X_ch,0.06508928571428572
FW_TWAS_AS_rep_2,GCA_963709485.1,X_pr,0.6363636363636364
FW_TWAS_AS_rep_2,GCA_963709485.1,X_li,0.5
FW_TWAS_AS_rep_2,GCA_963709485.1,X_su,0.31748737373737373
FW_TWAS_AS_rep_2,GCA_963709485.1,X_aa,0.9
FW_TWAS_AS_rep_2,GCA_963709485.1,X_fa,1.0
FW_TWAS_AS_rep_2,GCA_963709485.1,X_ac_et,0.9333333333333333
FW_TWAS_AS_rep_2,GCA_963709485.1,X_ac_lac,0.0
FW_TWAS_AS_rep_2,GCA_963709485.1,X_chain_et,0.9230769230769231
FW_TWAS_AS_rep_2,GCA_963709485.1,X_chain_lac,0.0
FW_TWAS_AS_rep_2,GCA_963709485.1,X_VFA_deg,1.0
FW_TWAS_AS_rep_2,GCA_963709485.1,X_Me_ac,0.0
FW_TWAS_AS_rep_2,GCA_963709485.1,X_Me_CO2,0.0
FW_TWAS_AS_rep_2,GCA_963709485.1,X_et,0.8
FW_TWAS_AS_rep_2,GCA_963709485.1,X_lac,0.23010416666666667
FW_TWAS_AS_rep_2,GCA_964404795.1,X_ch,0.040138888888888884
