sample,genome_id,genome_abundance,cod_group,score,credible,configured,panel_id,confidence,matched_markers,missing_requirements,markers_detected,markers_in_panel,weighted_completeness,requirement_coverage,marker_coverage
FW_TWAS_rep_1,GCA_943370345.1,0.011104107064927508,X_ch,1.0,true,true,pectin_utilization,high,cazy_CE8;cazy_GH43;cazy_PL1;susC;susD,"",5,5,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_943370345.1,0.011104107064927508,X_pr,0.9090909090909091,true,true,proteolysis_and_peptide_import,high,dtpT;endopeptidase;extracellular_protease;oppA;oppB;pepN,"",6,7,0.9090909090909091,1.0,1.0
FW_TWAS_rep_1,GCA_943370345.1,0.011104107064927508,X_li,0.5833333333333334,true,true,lipolysis,low,acylglycerol_lipase;esterase;fadD;lysophospholipase,"",4,6,0.5833333333333334,1.0,1.0
FW_TWAS_rep_1,GCA_943370345.1,0.011104107064927508,X_su,0.6692307692307693,false,true,entner_doudoroff,partial,adhE;eda;edd;gapA;lctD;pfor,one_of(ptsG|glcP),6,9,0.7692307692307693,0.8,1.0
FW_TWAS_rep_1,GCA_943370345.1,0.011104107064927508,X_aa,1.0,true,true,general_amino_acid_catabolism,high,dppA;dtpT;gdh;ilvE;oppA;pfor;tdcB,"",7,7,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_943370345.1,0.011104107064927508,X_fa,1.0,true,true,lcfa_beta_oxidation,high,etfA;etfB;fadA;fadB;fadD;fadE,"",6,6,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_943370345.1,0.011104107064927508,X_ac_et,0.8666666666666667,true,true,ethanol_acetate_chain_initiation,medium,acs;adh;adhE;bcd;crt;etfA;etfB;hbd;pta;thl,"",10,12,0.8666666666666667,1.0,1.0
FW_TWAS_rep_1,GCA_943370345.1,0.011104107064927508,X_ac_lac,0.9375,true,true,lactate_acetate_chain_initiation,high,acs;bcd;crt;etfA;etfB;hbd;lctB;lctC;lctD;pfor;pta;thl,"",12,13,0.9375,1.0,1.0
FW_TWAS_rep_1,GCA_943370345.1,0.011104107064927508,X_chain_et,0.9230769230769231,true,true,ethanol_reverse_beta_oxidation,high,adh;adhE;bcd;cat;crt;etfA;etfB;hbd;thl,"",9,10,0.9230769230769231,1.0,1.0
FW_TWAS_rep_1,GCA_943370345.1,0.011104107064927508,X_chain_lac,1.0,true,true,lactate_reverse_beta_oxidation,high,bcd;cat;crt;etfA;etfB;hbd;lctB;lctC;lctD;pfor;thl,"",11,11,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_943370345.1,0.011104107064927508,X_VFA_deg,1.0,true,true,syntrophic_butyrate_oxidation,high,bcd;crt;etfA;etfB;fdhA;hbd;hydA;rnfB;thl,"",9,9,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_943370345.1,0.011104107064927508,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,pta,mcrA;ackA;one_of(cdhC|cdhD|cdhE),1,8,0.1111111111111111,0.25,0.2
FW_TWAS_rep_1,GCA_943370345.1,0.011104107064927508,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,fwdA,mcrA;one_of(ftr);one_of(mch);one_of(mtd|mer),1,8,0.1111111111111111,0.2,0.16666666666666666
FW_TWAS_rep_1,GCA_943370345.1,0.011104107064927508,X_et,0.7,true,true,ethanol_to_acetyl_coa,medium,acs;adh;adhE;pta,"",4,6,0.7,1.0,1.0
FW_TWAS_rep_1,GCA_943370345.1,0.011104107064927508,X_lac,1.0,true,true,lactate_to_pyruvate,high,lctB;lctC;lctD;pfor;rnfB,"",5,5,1.0,1.0,1.0
FW_TWAS_rep_1,GCF_002978245.1,0.005770256509722155,X_ch,0.8571428571428571,true,true,starch_utilization,medium,agl;cazy_GH13;susC,"",3,4,0.8571428571428571,1.0,1.0
FW_TWAS_rep_1,GCF_002978245.1,0.005770256509722155,X_pr,0.9411764705882353,true,true,peptide_scavenging,high,dppA;dppB;dppC;dtpT;endopeptidase;oppA;oppB;pepA;pepD;pepN;pepQ;pepT,"",12,13,0.9411764705882353,1.0,1.0
FW_TWAS_rep_1,GCF_002978245.1,0.005770256509722155,X_li,0.75,true,true,lipolysis,medium,acylglycerol_lipase;esterase;fadD;lysophospholipase;phospholipase,"",5,6,0.75,1.0,1.0
FW_TWAS_rep_1,GCF_002978245.1,0.005770256509722155,X_su,0.9230769230769231,true,true,entner_doudoroff,high,adhE;eda;edd;gapA;glcP;pfor;ptsG;pyk,"",8,9,0.9230769230769231,1.0,1.0
FW_TWAS_rep_1,GCF_002978245.1,0.005770256509722155,X_aa,0.8,true,true,general_amino_acid_catabolism,medium,dppA;dtpT;ilvE;oppA;pfor;tdcB,"",6,7,0.8,1.0,1.0
FW_TWAS_rep_1,GCF_002978245.1,0.005770256509722155,X_fa,0.9,true,true,lcfa_beta_oxidation,high,etfA;fadA;fadB;fadD;fadE,"",5,6,0.9,1.0,1.0
FW_TWAS_rep_1,GCF_002978245.1,0.005770256509722155,X_ac_et,0.0,false,true,ethanol_acetate_chain_initiation,none,ackA;acs;adh;adhE;aldh;bcd;crt;etfA;hbd;pta;thl,etfB,11,12,0.9333333333333333,0.8571428571428571,1.0
FW_TWAS_rep_1,GCF_002978245.1,0.005770256509722155,X_ac_lac,0.0,false,true,lactate_acetate_chain_initiation,none,ackA;acs;bcd;crt;etfA;hbd;pfor;pta;thl,etfB;lctD;one_of(lctB|lctC),9,13,0.6875,0.625,1.0
FW_TWAS_rep_1,GCF_002978245.1,0.005770256509722155,X_chain_et,0.0,false,true,ethanol_reverse_beta_oxidation,none,adh;adhE;aldh;bcd;crt;etfA;hbd;thl,etfB;cat,8,10,0.7692307692307693,0.7777777777777778,1.0
FW_TWAS_rep_1,GCF_002978245.1,0.005770256509722155,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,bcd;crt;etfA;hbd;pfor;thl,etfB;cat;lctD;one_of(lctB|lctC),6,11,0.5,0.6,0.6666666666666666
FW_TWAS_rep_1,GCF_002978245.1,0.005770256509722155,X_VFA_deg,0.8421875,false,true,syntrophic_butyrate_oxidation,partial,bcd;crt;etfA;fdhA;hbd;hydA;rnfB;thl,etfB,8,9,0.9166666666666666,0.875,1.0
FW_TWAS_rep_1,GCF_002978245.1,0.005770256509722155,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,ackA;pta,mcrA;one_of(cdhC|cdhD|cdhE),2,8,0.2222222222222222,0.5,0.4
FW_TWAS_rep_1,GCF_002978245.1,0.005770256509722155,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,mer,mcrA;one_of(fwdA);one_of(ftr);one_of(mch),1,8,0.1111111111111111,0.2,0.16666666666666666
FW_TWAS_rep_1,GCF_002978245.1,0.005770256509722155,X_et,1.0,true,true,ethanol_to_acetyl_coa,high,ackA;acs;adh;adhE;aldh;pta,"",6,6,1.0,1.0,1.0
FW_TWAS_rep_1,GCF_002978245.1,0.005770256509722155,X_lac,0.23010416666666667,false,true,lactate_to_pyruvate,partial,pfor;rnfB,lctD,2,5,0.375,0.6666666666666666,0.6666666666666666
FW_TWAS_rep_1,GCA_050287485.1,0.005527808757212821,X_ch,0.7142857142857143,true,true,starch_utilization,medium,agl;cazy_GH13,"",2,4,0.7142857142857143,1.0,1.0
FW_TWAS_rep_1,GCA_050287485.1,0.005527808757212821,X_pr,0.7058823529411765,true,true,peptide_scavenging,medium,dppA;dppB;dppC;endopeptidase;oppA;oppB;pepA;pepN;pepQ,"",9,13,0.7058823529411765,1.0,1.0
FW_TWAS_rep_1,GCA_050287485.1,0.005527808757212821,X_li,0.0759375,false,true,lipolysis,partial,fadD,one_of(lipase|lysophospholipase|acylglycerol_lipase|phospholipase),1,6,0.16666666666666666,0.5,0.5
FW_TWAS_rep_1,GCA_050287485.1,0.005527808757212821,X_su,0.6692307692307693,false,true,entner_doudoroff,partial,eda;edd;gapA;lctD;pfor;pyk,one_of(ptsG|glcP),6,9,0.7692307692307693,0.8,1.0
FW_TWAS_rep_1,GCA_050287485.1,0.005527808757212821,X_aa,0.9,true,true,general_amino_acid_catabolism,high,dppA;gdh;ilvE;oppA;pfor;tdcB,"",6,7,0.9,1.0,1.0
FW_TWAS_rep_1,GCA_050287485.1,0.005527808757212821,X_fa,1.0,true,true,lcfa_beta_oxidation,high,etfA;etfB;fadA;fadB;fadD;fadE,"",6,6,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_050287485.1,0.005527808757212821,X_ac_et,0.0,false,true,ethanol_acetate_chain_initiation,none,ackA;acs;bcd;crt;etfA;etfB;hbd;pta;thl,one_of(adhE|adh);one_of(adhE|aldh),9,12,0.7333333333333333,0.7142857142857143,1.0
FW_TWAS_rep_1,GCA_050287485.1,0.005527808757212821,X_ac_lac,1.0,true,true,lactate_acetate_chain_initiation,high,ackA;acs;bcd;crt;etfA;etfB;hbd;lctB;lctC;lctD;pfor;pta;thl,"",13,13,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_050287485.1,0.005527808757212821,X_chain_et,0.0,false,true,ethanol_reverse_beta_oxidation,none,bcd;crt;etfA;etfB;hbd;thl,cat;one_of(adhE|adh);one_of(adhE|aldh),6,10,0.5384615384615384,0.6666666666666666,0.75
FW_TWAS_rep_1,GCA_050287485.1,0.005527808757212821,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,bcd;crt;etfA;etfB;hbd;lctB;lctC;lctD;pfor;thl,cat,10,11,0.8571428571428571,0.9,1.0
FW_TWAS_rep_1,GCA_050287485.1,0.005527808757212821,X_VFA_deg,1.0,true,true,syntrophic_propionate_mmc,high,fdhA;fumB;hydA;mdh;mmcE;mmcF;mmcG;pfor;sucC;sucD,"",10,10,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_050287485.1,0.005527808757212821,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,ackA;cdhC;pta,mcrA,3,8,0.3333333333333333,0.75,0.6
FW_TWAS_rep_1,GCA_050287485.1,0.005527808757212821,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,fwdA,mcrA;one_of(ftr);one_of(mch);one_of(mtd|mer),1,8,0.1111111111111111,0.2,0.16666666666666666
FW_TWAS_rep_1,GCA_050287485.1,0.005527808757212821,X_et,0.16999999999999998,false,true,ethanol_to_acetyl_coa,partial,ackA;acs;pta,one_of(adhE|adh);one_of(adhE|aldh),3,6,0.3,0.3333333333333333,1.0
FW_TWAS_rep_1,GCA_050287485.1,0.005527808757212821,X_lac,1.0,true,true,lactate_to_pyruvate,high,lctB;lctC;lctD;pfor;rnfB,"",5,5,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_963736865.1,0.005527808757212821,X_ch,0.1952678571428572,false,true,starch_utilization,partial,cazy_GH13,one_of(susC|susD|agl),1,4,0.42857142857142855,0.5,0.5
FW_TWAS_rep_1,GCA_963736865.1,0.005527808757212821,X_pr,0.8181818181818182,true,true,proteolysis_and_peptide_import,medium,endopeptidase;extracellular_protease;oppA;oppB;pepN,"",5,7,0.8181818181818182,1.0,1.0
FW_TWAS_rep_1,GCA_963736865.1,0.005527808757212821,X_li,0.75,true,true,lipolysis,medium,fadD;lipase;lysophospholipase;phospholipase,"",4,6,0.75,1.0,1.0
FW_TWAS_rep_1,GCA_963736865.1,0.005527808757212821,X_su,0.5674242424242425,false,true,hexose_fermentation,partial,adhE;gapA;lctD;pfkA;pfor;pgi;pyk,one_of(ptsG|glcP),7,9,0.6363636363636364,0.8333333333333334,1.0
FW_TWAS_rep_1,GCA_963736865.1,0.005527808757212821,X_aa,0.8,true,true,general_amino_acid_catabolism,medium,gdh;ilvE;oppA;pfor;tdcB,"",5,7,0.8,1.0,1.0
FW_TWAS_rep_1,GCA_963736865.1,0.005527808757212821,X_fa,1.0,true,true,lcfa_beta_oxidation,high,etfA;etfB;fadA;fadB;fadD;fadE,"",6,6,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_963736865.1,0.005527808757212821,X_ac_et,0.9333333333333333,true,true,ethanol_acetate_chain_initiation,high,ackA;acs;adh;adhE;bcd;crt;etfA;etfB;hbd;pta;thl,"",11,12,0.9333333333333333,1.0,1.0
FW_TWAS_rep_1,GCA_963736865.1,0.005527808757212821,X_ac_lac,1.0,true,true,lactate_acetate_chain_initiation,high,ackA;acs;bcd;crt;etfA;etfB;hbd;lctB;lctC;lctD;pfor;pta;thl,"",13,13,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_963736865.1,0.005527808757212821,X_chain_et,0.9230769230769231,true,true,ethanol_reverse_beta_oxidation,high,adh;adhE;bcd;cat;crt;etfA;etfB;hbd;thl,"",9,10,0.9230769230769231,1.0,1.0
FW_TWAS_rep_1,GCA_963736865.1,0.005527808757212821,X_chain_lac,1.0,true,true,lactate_reverse_beta_oxidation,high,bcd;cat;crt;etfA;etfB;hbd;lctB;lctC;lctD;pfor;thl,"",11,11,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_963736865.1,0.005527808757212821,X_VFA_deg,1.0,true,true,syntrophic_propionate_mmc,high,fdhA;fumB;hydA;mdh;mmcE;mmcF;mmcG;pfor;sucC;sucD,"",10,10,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_963736865.1,0.005527808757212821,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,ackA;cdhC;pta,mcrA,3,8,0.3333333333333333,0.75,0.6
FW_TWAS_rep_1,GCA_963736865.1,0.005527808757212821,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,"",mcrA;one_of(fwdA);one_of(ftr);one_of(mch);one_of(mtd|mer),0,8,0.0,0.0,0.0
FW_TWAS_rep_1,GCA_963736865.1,0.005527808757212821,X_et,0.8,true,true,ethanol_to_acetyl_coa,medium,ackA;acs;adh;adhE;pta,"",5,6,0.8,1.0,1.0
FW_TWAS_rep_1,GCA_963736865.1,0.005527808757212821,X_lac,1.0,true,true,lactate_to_pyruvate,high,lctB;lctC;lctD;pfor;rnfB,"",5,5,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_044238845.1,0.005430829656209087,X_ch,0.06508928571428572,false,true,starch_utilization,partial,susC,cazy_GH13,1,4,0.14285714285714285,0.5,0.5
FW_TWAS_rep_1,GCA_044238845.1,0.005430829656209087,X_pr,1.0,true,true,peptide_scavenging,high,dppA;dppB;dppC;dtpT;endopeptidase;oppA;oppB;pepA;pepD;pepN;pepO;pepQ;pepT,"",13,13,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_044238845.1,0.005430829656209087,X_li,0.5833333333333334,true,true,lipolysis,low,acylglycerol_lipase;esterase;fadD;lysophospholipase,"",4,6,0.5833333333333334,1.0,1.0
FW_TWAS_rep_1,GCA_044238845.1,0.005430829656209087,X_su,0.2971384615384616,false,true,entner_doudoroff,partial,adhE;edd;gapA;pyk,eda;one_of(ptsG|glcP),4,9,0.46153846153846156,0.6,0.8
FW_TWAS_rep_1,GCA_044238845.1,0.005430829656209087,X_aa,0.705,false,true,general_amino_acid_catabolism,partial,dppA;dtpT;gdh;ilvE;oppA;tdcB,one_of(pfor),6,7,0.9,0.6666666666666666,1.0
FW_TWAS_rep_1,GCA_044238845.1,0.005430829656209087,X_fa,0.9,true,true,lcfa_beta_oxidation,high,etfA;fadA;fadB;fadD;fadE,"",5,6,0.9,1.0,1.0
FW_TWAS_rep_1,GCA_044238845.1,0.005430829656209087,X_ac_et,0.0,false,true,ethanol_acetate_chain_initiation,none,acs;adh;adhE;aldh;bcd;crt;etfA;hbd;pta;thl,etfB,10,12,0.8666666666666667,0.8571428571428571,1.0
FW_TWAS_rep_1,GCA_044238845.1,0.005430829656209087,X_ac_lac,0.0,false,true,lactate_acetate_chain_initiation,none,acs;bcd;crt;etfA;hbd;pta;thl,etfB;lctD;one_of(lctB|lctC);one_of(pfor),7,13,0.5625,0.5,0.7777777777777778
FW_TWAS_rep_1,GCA_044238845.1,0.005430829656209087,X_chain_et,0.0,false,true,ethanol_reverse_beta_oxidation,none,adh;adhE;aldh;bcd;cat;crt;etfA;hbd;thl,etfB,9,10,0.9230769230769231,0.8888888888888888,1.0
FW_TWAS_rep_1,GCA_044238845.1,0.005430829656209087,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,bcd;cat;crt;etfA;hbd;thl,etfB;lctD;one_of(lctB|lctC);one_of(pfor),6,11,0.5714285714285714,0.6,0.6666666666666666
FW_TWAS_rep_1,GCA_044238845.1,0.005430829656209087,X_VFA_deg,0.7874999999999999,false,true,syntrophic_propionate_mmc,partial,fdhA;hydA;mdh;mmcE;mmcF;mmcG;sucC;sucD,one_of(fumB),8,10,0.8571428571428571,0.875,1.0
FW_TWAS_rep_1,GCA_044238845.1,0.005430829656209087,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,pta,mcrA;ackA;one_of(cdhC|cdhD|cdhE),1,8,0.1111111111111111,0.25,0.2
FW_TWAS_rep_1,GCA_044238845.1,0.005430829656209087,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,"",mcrA;one_of(fwdA);one_of(ftr);one_of(mch);one_of(mtd|mer),0,8,0.0,0.0,0.0
FW_TWAS_rep_1,GCA_044238845.1,0.005430829656209087,X_et,0.9,true,true,ethanol_to_acetyl_coa,high,acs;adh;adhE;aldh;pta,"",5,6,0.9,1.0,1.0
FW_TWAS_rep_1,GCA_044238845.1,0.005430829656209087,X_lac,0.0,false,true,lactate_to_pyruvate,none,"",lctD;pfor;one_of(lctB|lctC|rnfB),0,5,0.0,0.0,0.0
FW_TWAS_rep_1,GCA_044220615.1,0.005091402802696019,X_ch,1.0,true,true,pectin_utilization,high,cazy_CE8;cazy_GH43;cazy_PL1;susC;susD,"",5,5,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_044220615.1,0.005091402802696019,X_pr,0.8181818181818182,true,true,proteolysis_and_peptide_import,medium,dtpT;endopeptidase;extracellular_protease;oppB;pepN;pepO,"",6,7,0.8181818181818182,1.0,1.0
FW_TWAS_rep_1,GCA_044220615.1,0.005091402802696019,X_li,0.4166666666666667,true,true,lipolysis,low,acylglycerol_lipase;esterase;fadD,"",3,6,0.4166666666666667,1.0,1.0
FW_TWAS_rep_1,GCA_044220615.1,0.005091402802696019,X_su,0.7361538461538462,false,true,entner_doudoroff,partial,adhE;eda;edd;gapA;lctD;pfor;pyk,one_of(ptsG|glcP),7,9,0.8461538461538461,0.8,1.0
FW_TWAS_rep_1,GCA_044220615.1,0.005091402802696019,X_aa,0.9,true,true,general_amino_acid_catabolism,high,dppA;dtpT;gdh;ilvE;pfor;tdcB,"",6,7,0.9,1.0,1.0
FW_TWAS_rep_1,GCA_044220615.1,0.005091402802696019,X_fa,1.0,true,true,lcfa_beta_oxidation,high,etfA;etfB;fadA;fadB;fadD;fadE,"",6,6,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_044220615.1,0.005091402802696019,X_ac_et,0.8666666666666667,true,true,ethanol_acetate_chain_initiation,medium,acs;adh;adhE;bcd;crt;etfA;etfB;hbd;pta;thl,"",10,12,0.8666666666666667,1.0,1.0
FW_TWAS_rep_1,GCA_044220615.1,0.005091402802696019,X_ac_lac,0.9375,true,true,lactate_acetate_chain_initiation,high,acs;bcd;crt;etfA;etfB;hbd;lctB;lctC;lctD;pfor;pta;thl,"",12,13,0.9375,1.0,1.0
FW_TWAS_rep_1,GCA_044220615.1,0.005091402802696019,X_chain_et,0.9230769230769231,true,true,ethanol_reverse_beta_oxidation,high,adh;adhE;bcd;cat;crt;etfA;etfB;hbd;thl,"",9,10,0.9230769230769231,1.0,1.0
FW_TWAS_rep_1,GCA_044220615.1,0.005091402802696019,X_chain_lac,1.0,true,true,lactate_reverse_beta_oxidation,high,bcd;cat;crt;etfA;etfB;hbd;lctB;lctC;lctD;pfor;thl,"",11,11,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_044220615.1,0.005091402802696019,X_VFA_deg,1.0,true,true,syntrophic_butyrate_oxidation,high,bcd;crt;etfA;etfB;fdhA;hbd;hydA;rnfB;thl,"",9,9,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_044220615.1,0.005091402802696019,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,pta,mcrA;ackA;one_of(cdhC|cdhD|cdhE),1,8,0.1111111111111111,0.25,0.2
FW_TWAS_rep_1,GCA_044220615.1,0.005091402802696019,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,fwdA,mcrA;one_of(ftr);one_of(mch);one_of(mtd|mer),1,8,0.1111111111111111,0.2,0.16666666666666666
FW_TWAS_rep_1,GCA_044220615.1,0.005091402802696019,X_et,0.7,true,true,ethanol_to_acetyl_coa,medium,acs;adh;adhE;pta,"",4,6,0.7,1.0,1.0
FW_TWAS_rep_1,GCA_044220615.1,0.005091402802696019,X_lac,1.0,true,true,lactate_to_pyruvate,high,lctB;lctC;lctD;pfor;rnfB,"",5,5,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_027492415.1,0.004558017747175484,X_ch,0.06508928571428572,false,true,starch_utilization,partial,susC,cazy_GH13,1,4,0.14285714285714285,0.5,0.5
FW_TWAS_rep_1,GCA_027492415.1,0.004558017747175484,X_pr,0.6470588235294118,true,true,peptide_scavenging,low,dppA;dppB;dppC;oppA;oppB;pepA;pepN;pepQ;pepT,"",9,13,0.6470588235294118,1.0,1.0
FW_TWAS_rep_1,GCA_027492415.1,0.004558017747175484,X_li,0.3333333333333333,false,true,lipolysis,partial,acylglycerol_lipase;fadD,"",2,6,0.3333333333333333,1.0,1.0
FW_TWAS_rep_1,GCA_027492415.1,0.004558017747175484,X_su,0.48636363636363633,false,true,hexose_fermentation,partial,adhE;gapA;pfkA;pfor;pgi;pyk,one_of(ptsG|glcP),6,9,0.5454545454545454,0.8333333333333334,1.0
FW_TWAS_rep_1,GCA_027492415.1,0.004558017747175484,X_aa,0.7,true,true,general_amino_acid_catabolism,medium,dppA;gdh;oppA;pfor;tdcB,"",5,7,0.7,1.0,1.0
FW_TWAS_rep_1,GCA_027492415.1,0.004558017747175484,X_fa,1.0,true,true,lcfa_beta_oxidation,high,etfA;etfB;fadA;fadB;fadD;fadE,"",6,6,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_027492415.1,0.004558017747175484,X_ac_et,0.9333333333333333,true,true,ethanol_acetate_chain_initiation,high,acs;adh;adhE;aldh;bcd;crt;etfA;etfB;hbd;pta;thl,"",11,12,0.9333333333333333,1.0,1.0
FW_TWAS_rep_1,GCA_027492415.1,0.004558017747175484,X_ac_lac,0.0,false,true,lactate_acetate_chain_initiation,none,acs;bcd;crt;etfA;etfB;hbd;pfor;pta;thl,lctD;one_of(lctB|lctC),9,13,0.6875,0.75,1.0
FW_TWAS_rep_1,GCA_027492415.1,0.004558017747175484,X_chain_et,0.0,false,true,ethanol_reverse_beta_oxidation,none,adh;adhE;aldh;bcd;crt;etfA;etfB;hbd;thl,cat,9,10,0.8461538461538461,0.8888888888888888,1.0
FW_TWAS_rep_1,GCA_027492415.1,0.004558017747175484,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,bcd;crt;etfA;etfB;hbd;pfor;thl,cat;lctD;one_of(lctB|lctC),7,11,0.5714285714285714,0.7,0.7777777777777778
FW_TWAS_rep_1,GCA_027492415.1,0.004558017747175484,X_VFA_deg,1.0,true,true,syntrophic_butyrate_oxidation,high,bcd;crt;etfA;etfB;fdhA;hbd;hydA;rnfB;thl,"",9,9,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_027492415.1,0.004558017747175484,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,pta,mcrA;ackA;one_of(cdhC|cdhD|cdhE),1,8,0.1111111111111111,0.25,0.2
FW_TWAS_rep_1,GCA_027492415.1,0.004558017747175484,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,"",mcrA;one_of(fwdA);one_of(ftr);one_of(mch);one_of(mtd|mer),0,8,0.0,0.0,0.0
FW_TWAS_rep_1,GCA_027492415.1,0.004558017747175484,X_et,0.9,true,true,ethanol_to_acetyl_coa,high,acs;adh;adhE;aldh;pta,"",5,6,0.9,1.0,1.0
FW_TWAS_rep_1,GCA_027492415.1,0.004558017747175484,X_lac,0.23010416666666667,false,true,lactate_to_pyruvate,partial,pfor;rnfB,lctD,2,5,0.375,0.6666666666666666,0.6666666666666666
FW_TWAS_rep_1,GCA_963779235.1,0.0044125490956698835,X_ch,0.7142857142857143,true,true,starch_utilization,medium,agl;cazy_GH13,"",2,4,0.7142857142857143,1.0,1.0
FW_TWAS_rep_1,GCA_963779235.1,0.0044125490956698835,X_pr,0.7647058823529411,true,true,peptide_scavenging,medium,dppA;dppB;dppC;dtpT;oppA;oppB;pepA;pepN;pepQ;pepT,"",10,13,0.7647058823529411,1.0,1.0
FW_TWAS_rep_1,GCA_963779235.1,0.0044125490956698835,X_li,0.8333333333333334,true,true,lipolysis,medium,acylglycerol_lipase;esterase;fadD;lipase;lysophospholipase,"",5,6,0.8333333333333334,1.0,1.0
FW_TWAS_rep_1,GCA_963779235.1,0.0044125490956698835,X_su,0.46578461538461546,false,true,entner_doudoroff,partial,adhE;eda;edd;pyk,one_of(ptsG|glcP),4,9,0.6153846153846154,0.8,0.8
FW_TWAS_rep_1,GCA_963779235.1,0.0044125490956698835,X_aa,0.705,false,true,general_amino_acid_catabolism,partial,dppA;dtpT;gdh;ilvE;oppA;tdcB,one_of(pfor),6,7,0.9,0.6666666666666666,1.0
FW_TWAS_rep_1,GCA_963779235.1,0.0044125490956698835,X_fa,1.0,true,true,lcfa_beta_oxidation,high,etfA;etfB;fadA;fadB;fadD;fadE,"",6,6,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_963779235.1,0.0044125490956698835,X_ac_et,1.0,true,true,ethanol_acetate_chain_initiation,high,ackA;acs;adh;adhE;aldh;bcd;crt;etfA;etfB;hbd;pta;thl,"",12,12,1.0,1.0,1.0
FW_TWAS_rep_1,GCA_963779235.1,0.0044125490956698835,X_ac_lac,0.0,false,true,lactate_acetate_chain_initiation,none,ackA;acs;bcd;crt;etfA;etfB;hbd;lctB;lctC;pta;thl,lctD;one_of(pfor),11,13,0.8125,0.75,1.0
FW_TWAS_rep_1,GCA_963779235.1,0.0044125490956698835,X_chain_et,0.0,false,true,ethanol_reverse_beta_oxidation,none,adh;adhE;aldh;bcd;crt;etfA;etfB;hbd;thl,cat,9,10,0.8461538461538461,0.8888888888888888,1.0
FW_TWAS_rep_1,GCA_963779235.1,0.0044125490956698835,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,bcd;crt;etfA;etfB;hbd;lctB;lctC;thl,cat;lctD;one_of(pfor),8,11,0.6428571428571429,0.7,0.8888888888888888
FW_TWAS_rep_1,GCA_963779235.1,0.0044125490956698835,X_VFA_deg,0.8421875,false,true,syntrophic_butyrate_oxidation,partial,bcd;crt;etfA;etfB;fdhA;hbd;hydA;thl,one_of(rnfB),8,9,0.9166666666666666,0.875,1.0
FW_TWAS_rep_1,GCA_963779235.1,0.0044125490956698835,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,ackA;pta,mcrA;one_of(cdhC|cdhD|cdhE),2,8,0.2222222222222222,0.5,0.4
FW_TWAS_rep_1,GCA_963779235.1,0.0044125490956698835,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,fwdA,mcrA;one_of(ftr);one_of(mch);one_of(mtd|mer),1,8,0.1111111111111111,0.2,0.16666666666666666
FW_TWAS_rep_1,GCA_963779235.1,0.0044125490956698835,X_et,1.0,true,true,ethanol_to_acetyl_coa,high,ackA;acs;adh;adhE;aldh;pta,"",6,6,1.0,1.0,1.0
