sample,genome_id,group,value
FW_AS_rep_2,GCA_022708655.1,X_su,0.7692307692307693
FW_AS_rep_2,GCA_022708655.1,X_aa,0.39166666666666666
FW_AS_rep_2,GCA_022708655.1,X_fa,0.9
FW_AS_rep_2,GCA_022708655.1,X_ac_et,0.0
FW_AS_rep_2,GCA_022708655.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_022708655.1,X_chain_et,0.0
FW_AS_rep_2,GCA_022708655.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_022708655.1,X_VFA_deg,0.6890624999999999
FW_AS_rep_2,GCA_022708655.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_022708655.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_022708655.1,X_et,0.8
FW_AS_rep_2,GCA_022708655.1,X_lac,0.39166666666666666
FW_AS_rep_2,GCA_040766455.1,X_ch,0.7142857142857143
FW_AS_rep_2,GCA_040766455.1,X_pr,0.1922727272727273
FW_AS_rep_2,GCA_040766455.1,X_li,0.0
FW_AS_rep_2,GCA_040766455.1,X_su,0.31748737373737373
FW_AS_rep_2,GCA_040766455.1,X_aa,0.18408333333333332
FW_AS_rep_2,GCA_040766455.1,X_fa,0.18056
FW_AS_rep_2,GCA_040766455.1,X_ac_et,0.0
FW_AS_rep_2,GCA_040766455.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_040766455.1,X_chain_et,0.0
FW_AS_rep_2,GCA_040766455.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_040766455.1,X_VFA_deg,0.49628906249999993
FW_AS_rep_2,GCA_040766455.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_040766455.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_040766455.1,X_et,0.7
FW_AS_rep_2,GCA_040766455.1,X_lac,0.23010416666666667
FW_AS_rep_2,GCA_963746195.1,X_ch,1.0
FW_AS_rep_2,GCA_963746195.1,X_pr,1.0
FW_AS_rep_2,GCA_963746195.1,X_li,0.5833333333333334
FW_AS_rep_2,GCA_963746195.1,X_su,0.4336742424242424
FW_AS_rep_2,GCA_963746195.1,X_aa,1.0
FW_AS_rep_2,GCA_963746195.1,X_fa,1.0
FW_AS_rep_2,GCA_963746195.1,X_ac_et,0.7333333333333333
FW_AS_rep_2,GCA_963746195.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_963746195.1,X_chain_et,0.0
FW_AS_rep_2,GCA_963746195.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_963746195.1,X_VFA_deg,0.6890624999999999
FW_AS_rep_2,GCA_963746195.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_963746195.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_963746195.1,X_et,0.5
FW_AS_rep_2,GCA_963746195.1,X_lac,0.08027777777777777
FW_AS_rep_2,GCA_001896575.1,X_ch,1.0
FW_AS_rep_2,GCA_001896575.1,X_pr,0.47058823529411764
FW_AS_rep_2,GCA_001896575.1,X_li,0.16875
FW_AS_rep_2,GCA_001896575.1,X_su,0.7692307692307693
FW_AS_rep_2,GCA_001896575.1,X_aa,0.8
FW_AS_rep_2,GCA_001896575.1,X_fa,0.6960000000000001
FW_AS_rep_2,GCA_001896575.1,X_ac_et,0.0
FW_AS_rep_2,GCA_001896575.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_001896575.1,X_chain_et,0.0
FW_AS_rep_2,GCA_001896575.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_001896575.1,X_VFA_deg,0.7178571428571429
FW_AS_rep_2,GCA_001896575.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_001896575.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_001896575.1,X_et,0.39166666666666666
FW_AS_rep_2,GCA_001896575.1,X_lac,0.23010416666666667
FW_AS_rep_2,GCA_029554505.1,X_ch,0.7142857142857143
FW_AS_rep_2,GCA_029554505.1,X_pr,0.7058823529411765
FW_AS_rep_2,GCA_029554505.1,X_li,0.5833333333333334
FW_AS_rep_2,GCA_029554505.1,X_su,0.5782323232323233
FW_AS_rep_2,GCA_029554505.1,X_aa,0.9
FW_AS_rep_2,GCA_029554505.1,X_fa,0.11163
FW_AS_rep_2,GCA_029554505.1,X_ac_et,0.0
FW_AS_rep_2,GCA_029554505.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_029554505.1,X_chain_et,0.0
FW_AS_rep_2,GCA_029554505.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_029554505.1,X_VFA_deg,0.32062500000000005
FW_AS_rep_2,GCA_029554505.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_029554505.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_029554505.1,X_et,0.39166666666666666
FW_AS_rep_2,GCA_029554505.1,X_lac,0.39166666666666666
FW_AS_rep_2,GCA_050949945.1,X_ch,0.0
FW_AS_rep_2,GCA_050949945.1,X_pr,0.5294117647058824
FW_AS_rep_2,GCA_050949945.1,X_li,0.16875
FW_AS_rep_2,GCA_050949945.1,X_su,0.2971384615384616
FW_AS_rep_2,GCA_050949945.1,X_aa,1.0
FW_AS_rep_2,GCA_050949945.1,X_fa,0.18056
FW_AS_rep_2,GCA_050949945.1,X_ac_et,0.0
FW_AS_rep_2,GCA_050949945.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_050949945.1,X_chain_et,0.0
FW_AS_rep_2,GCA_050949945.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_050949945.1,X_VFA_deg,0.32062500000000005
FW_AS_rep_2,GCA_050949945.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_050949945.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_050949945.1,X_et,0.8
FW_AS_rep_2,GCA_050949945.1,X_lac,0.23010416666666667
FW_AS_rep_2,GCA_024710025.1,X_ch,0.7142857142857143
FW_AS_rep_2,GCA_024710025.1,X_pr,0.7058823529411765
FW_AS_rep_2,GCA_024710025.1,X_li,0.4166666666666667
FW_AS_rep_2,GCA_024710025.1,X_su,0.7272727272727273
FW_AS_rep_2,GCA_024710025.1,X_aa,0.9
FW_AS_rep_2,GCA_024710025.1,X_fa,1.0
FW_AS_rep_2,GCA_024710025.1,X_ac_et,0.9333333333333333
FW_AS_rep_2,GCA_024710025.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_024710025.1,X_chain_et,0.0
FW_AS_rep_2,GCA_024710025.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_024710025.1,X_VFA_deg,0.8421875
FW_AS_rep_2,GCA_024710025.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_024710025.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_024710025.1,X_et,1.0
FW_AS_rep_2,GCA_024710025.1,X_lac,0.23010416666666667
FW_AS_rep_2,GCA_029569365.1,X_ch,0.7142857142857143
FW_AS_rep_2,GCA_029569365.1,X_pr,0.1922727272727273
FW_AS_rep_2,GCA_029569365.1,X_li,0.3333333333333333
FW_AS_rep_2,GCA_029569365.1,X_su,0.48636363636363633
FW_AS_rep_2,GCA_029569365.1,X_aa,0.18408333333333332
FW_AS_rep_2,GCA_029569365.1,X_fa,0.6960000000000001
FW_AS_rep_2,GCA_029569365.1,X_ac_et,0.7333333333333333
FW_AS_rep_2,GCA_029569365.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_029569365.1,X_chain_et,0.0
FW_AS_rep_2,GCA_029569365.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_029569365.1,X_VFA_deg,0.6979166666666667
FW_AS_rep_2,GCA_029569365.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_029569365.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_029569365.1,X_et,0.6
FW_AS_rep_2,GCA_029569365.1,X_lac,0.23010416666666667
FW_AS_rep_2,GCF_030238425.1,X_ch,0.8571428571428571
FW_AS_rep_2,GCF_030238425.1,X_pr,0.9411764705882353
FW_AS_rep_2,GCF_030238425.1,X_li,0.6666666666666666
FW_AS_rep_2,GCF_030238425.1,X_su,1.0
FW_AS_rep_2,GCF_030238425.1,X_aa,1.0
FW_AS_rep_2,GCF_030238425.1,X_fa,0.9
FW_AS_rep_2,GCF_030238425.1,X_ac_et,0.0
FW_AS_rep_2,GCF_030238425.1,X_ac_lac,0.0
FW_AS_rep_2,GCF_030238425.1,X_chain_et,0.0
FW_AS_rep_2,GCF_030238425.1,X_chain_lac,0.0
FW_AS_rep_2,GCF_030238425.1,X_VFA_deg,0.8421875
FW_AS_rep_2,GCF_030238425.1,X_Me_ac,0.0
FW_AS_rep_2,GCF_030238425.1,X_Me_CO2,0.0
FW_AS_rep_2,GCF_030238425.1,X_et,1.0
FW_AS_rep_2,GCF_030238425.1,X_lac,1.0
FW_AS_rep_2,GCA_044224105.1,X_ch,0.08027777777777777
FW_AS_rep_2,GCA_044224105.1,X_pr,1.0
FW_AS_rep_2,GCA_044224105.1,X_li,0.4166666666666667
FW_AS_rep_2,GCA_044224105.1,X_su,0.7692307692307693
FW_AS_rep_2,GCA_044224105.1,X_aa,0.705
FW_AS_rep_2,GCA_044224105.1,X_fa,1.0
FW_AS_rep_2,GCA_044224105.1,X_ac_et,0.9333333333333333
FW_AS_rep_2,GCA_044224105.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_044224105.1,X_chain_et,0.0
FW_AS_rep_2,GCA_044224105.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_044224105.1,X_VFA_deg,1.0
FW_AS_rep_2,GCA_044224105.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_044224105.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_044224105.1,X_et,0.8
FW_AS_rep_2,GCA_044224105.1,X_lac,0.040138888888888884
FW_AS_rep_2,GCF_002978625.1,X_ch,0.7142857142857143
FW_AS_rep_2,GCF_002978625.1,X_pr,0.9411764705882353
FW_AS_rep_2,GCF_002978625.1,X_li,0.75
FW_AS_rep_2,GCF_002978625.1,X_su,0.9230769230769231
FW_AS_rep_2,GCF_002978625.1,X_aa,0.8
FW_AS_rep_2,GCF_002978625.1,X_fa,0.9
FW_AS_rep_2,GCF_002978625.1,X_ac_et,0.0
FW_AS_rep_2,GCF_002978625.1,X_ac_lac,0.0
FW_AS_rep_2,GCF_002978625.1,X_chain_et,0.0
FW_AS_rep_2,GCF_002978625.1,X_chain_lac,0.0
FW_AS_rep_2,GCF_002978625.1,X_VFA_deg,0.8421875
FW_AS_rep_2,GCF_002978625.1,X_Me_ac,0.0
FW_AS_rep_2,GCF_002978625.1,X_Me_CO2,0.0
FW_AS_rep_2,GCF_002978625.1,X_et,1.0
FW_AS_rep_2,GCF_002978625.1,X_lac,0.23010416666666667
FW_AS_rep_2,GCA_963765065.1,X_ch,0.7142857142857143
FW_AS_rep_2,GCA_963765065.1,X_pr,0.9090909090909091
FW_AS_rep_2,GCA_963765065.1,X_li,0.75
FW_AS_rep_2,GCA_963765065.1,X_su,0.7361538461538462
FW_AS_rep_2,GCA_963765065.1,X_aa,0.9
FW_AS_rep_2,GCA_963765065.1,X_fa,1.0
FW_AS_rep_2,GCA_963765065.1,X_ac_et,1.0
FW_AS_rep_2,GCA_963765065.1,X_ac_lac,1.0
FW_AS_rep_2,GCA_963765065.1,X_chain_et,1.0
FW_AS_rep_2,GCA_963765065.1,X_chain_lac,1.0
FW_AS_rep_2,GCA_963765065.1,X_VFA_deg,1.0
FW_AS_rep_2,GCA_963765065.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_963765065.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_963765065.1,X_et,1.0
FW_AS_rep_2,GCA_963765065.1,X_lac,1.0
FW_AS_rep_2,GCA_027492415.1,X_ch,0.06508928571428572
FW_AS_rep_2,GCA_027492415.1,X_pr,0.6470588235294118
FW_AS_rep_2,GCA_027492415.1,X_li,0.3333333333333333
FW_AS_rep_2,GCA_027492415.1,X_su,0.48636363636363633
FW_AS_rep_2,GCA_027492415.1,X_aa,0.7
FW_AS_rep_2,GCA_027492415.1,X_fa,1.0
FW_AS_rep_2,GCA_027492415.1,X_ac_et,0.9333333333333333
FW_AS_rep_2,GCA_027492415.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_027492415.1,X_chain_et,0.0
FW_AS_rep_2,GCA_027492415.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_027492415.1,X_VFA_deg,1.0
FW_AS_rep_2,GCA_027492415.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_027492415.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_027492415.1,X_et,0.9
FW_AS_rep_2,GCA_027492415.1,X_lac,0.23010416666666667
FW_AS_rep_2,GCA_029974415.1,X_ch,1.0
FW_AS_rep_2,GCA_029974415.1,X_pr,0.6363636363636364
FW_AS_rep_2,GCA_029974415.1,X_li,0.16875
FW_AS_rep_2,GCA_029974415.1,X_su,0.4336742424242424
FW_AS_rep_2,GCA_029974415.1,X_aa,0.8
FW_AS_rep_2,GCA_029974415.1,X_fa,0.9
FW_AS_rep_2,GCA_029974415.1,X_ac_et,0.0
FW_AS_rep_2,GCA_029974415.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_029974415.1,X_chain_et,0.0
FW_AS_rep_2,GCA_029974415.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_029974415.1,X_VFA_deg,0.6979166666666667
FW_AS_rep_2,GCA_029974415.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_029974415.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_029974415.1,X_et,0.16999999999999998
FW_AS_rep_2,GCA_029974415.1,X_lac,0.23010416666666667
FW_AS_rep_2,GCA_036847425.1,X_ch,0.1952678571428572
FW_AS_rep_2,GCA_036847425.1,X_pr,0.7058823529411765
FW_AS_rep_2,GCA_036847425.1,X_li,0.5
FW_AS_rep_2,GCA_036847425.1,X_su,0.7272727272727273
FW_AS_rep_2,GCA_036847425.1,X_aa,0.7
FW_AS_rep_2,GCA_036847425.1,X_fa,1.0
FW_AS_rep_2,GCA_036847425.1,X_ac_et,0.8666666666666667
FW_AS_rep_2,GCA_036847425.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_036847425.1,X_chain_et,1.0
FW_AS_rep_2,GCA_036847425.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_036847425.1,X_VFA_deg,1.0
FW_AS_rep_2,GCA_036847425.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_036847425.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_036847425.1,X_et,0.8
FW_AS_rep_2,GCA_036847425.1,X_lac,0.4895833333333333
FW_AS_rep_2,GCA_937872315.1,X_ch,0.5714285714285714
FW_AS_rep_2,GCA_937872315.1,X_pr,0.9411764705882353
FW_AS_rep_2,GCA_937872315.1,X_li,0.4166666666666667
FW_AS_rep_2,GCA_937872315.1,X_su,0.31748737373737373
FW_AS_rep_2,GCA_937872315.1,X_aa,1.0
FW_AS_rep_2,GCA_937872315.1,X_fa,1.0
FW_AS_rep_2,GCA_937872315.1,X_ac_et,0.9333333333333333
FW_AS_rep_2,GCA_937872315.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_937872315.1,X_chain_et,0.0
FW_AS_rep_2,GCA_937872315.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_937872315.1,X_VFA_deg,1.0
FW_AS_rep_2,GCA_937872315.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_937872315.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_937872315.1,X_et,0.9
FW_AS_rep_2,GCA_937872315.1,X_lac,0.23010416666666667
FW_AS_rep_2,GCA_022838865.1,X_ch,1.0
FW_AS_rep_2,GCA_022838865.1,X_pr,0.6363636363636364
FW_AS_rep_2,GCA_022838865.1,X_li,0.4166666666666667
FW_AS_rep_2,GCA_022838865.1,X_su,0.6484848484848486
FW_AS_rep_2,GCA_022838865.1,X_aa,0.8
FW_AS_rep_2,GCA_022838865.1,X_fa,1.0
FW_AS_rep_2,GCA_022838865.1,X_ac_et,0.9333333333333333
FW_AS_rep_2,GCA_022838865.1,X_ac_lac,1.0
FW_AS_rep_2,GCA_022838865.1,X_chain_et,0.0
FW_AS_rep_2,GCA_022838865.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_022838865.1,X_VFA_deg,1.0
FW_AS_rep_2,GCA_022838865.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_022838865.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_022838865.1,X_et,0.8
FW_AS_rep_2,GCA_022838865.1,X_lac,1.0
FW_AS_rep_2,GCA_033811615.1,X_ch,1.0
FW_AS_rep_2,GCA_033811615.1,X_pr,0.7058823529411765
FW_AS_rep_2,GCA_033811615.1,X_li,0.3333333333333333
FW_AS_rep_2,GCA_033811615.1,X_su,0.31748737373737373
FW_AS_rep_2,GCA_033811615.1,X_aa,0.6
FW_AS_rep_2,GCA_033811615.1,X_fa,0.046079999999999996
FW_AS_rep_2,GCA_033811615.1,X_ac_et,0.0
FW_AS_rep_2,GCA_033811615.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_033811615.1,X_chain_et,0.0
FW_AS_rep_2,GCA_033811615.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_033811615.1,X_VFA_deg,0.2916964285714286
FW_AS_rep_2,GCA_033811615.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_033811615.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_033811615.1,X_et,0.8
FW_AS_rep_2,GCA_033811615.1,X_lac,0.39166666666666666
FW_AS_rep_2,GCA_033810375.1,X_ch,1.0
FW_AS_rep_2,GCA_033810375.1,X_pr,0.47058823529411764
FW_AS_rep_2,GCA_033810375.1,X_li,0.16875
FW_AS_rep_2,GCA_033810375.1,X_su,0.7692307692307693
FW_AS_rep_2,GCA_033810375.1,X_aa,0.6
FW_AS_rep_2,GCA_033810375.1,X_fa,0.6960000000000001
FW_AS_rep_2,GCA_033810375.1,X_ac_et,0.8
FW_AS_rep_2,GCA_033810375.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_033810375.1,X_chain_et,0.0
FW_AS_rep_2,GCA_033810375.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_033810375.1,X_VFA_deg,0.5064880952380952
FW_AS_rep_2,GCA_033810375.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_033810375.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_033810375.1,X_et,0.8
FW_AS_rep_2,GCA_033810375.1,X_lac,0.39166666666666666
FW_AS_rep_2,GCA_022708005.1,X_ch,0.06508928571428572
FW_AS_rep_2,GCA_022708005.1,X_pr,0.7272727272727273
FW_AS_rep_2,GCA_022708005.1,X_li,0.0759375
FW_AS_rep_2,GCA_022708005.1,X_su,0.3613952020202021
FW_AS_rep_2,GCA_022708005.1,X_aa,0.8
FW_AS_rep_2,GCA_022708005.1,X_fa,1.0
FW_AS_rep_2,GCA_022708005.1,X_ac_et,0.0
FW_AS_rep_2,GCA_022708005.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_022708005.1,X_chain_et,0.0
FW_AS_rep_2,GCA_022708005.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_022708005.1,X_VFA_deg,0.853125
FW_AS_rep_2,GCA_022708005.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_022708005.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_022708005.1,X_et,0.39166666666666666
FW_AS_rep_2,GCA_022708005.1,X_lac,0.23010416666666667
FW_AS_rep_2,GCA_035353335.1,X_ch,0.7142857142857143
FW_AS_rep_2,GCA_035353335.1,X_pr,0.5882352941176471
FW_AS_rep_2,GCA_035353335.1,X_li,0.3333333333333333
FW_AS_rep_2,GCA_035353335.1,X_su,0.6023076923076923
FW_AS_rep_2,GCA_035353335.1,X_aa,0.9
FW_AS_rep_2,GCA_035353335.1,X_fa,0.046079999999999996
FW_AS_rep_2,GCA_035353335.1,X_ac_et,0.0
FW_AS_rep_2,GCA_035353335.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_035353335.1,X_chain_et,0.0
FW_AS_rep_2,GCA_035353335.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_035353335.1,X_VFA_deg,0.3230357142857143
FW_AS_rep_2,GCA_035353335.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_035353335.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_035353335.1,X_et,0.9
FW_AS_rep_2,GCA_035353335.1,X_lac,0.23010416666666667
FW_AS_rep_2,GCA_022709225.1,X_ch,0.03283203125
FW_AS_rep_2,GCA_022709225.1,X_pr,0.3578409090909091
FW_AS_rep_2,GCA_022709225.1,X_li,0.4166666666666667
FW_AS_rep_2,GCA_022709225.1,X_su,0.24493846153846158
FW_AS_rep_2,GCA_022709225.1,X_aa,0.5483333333333333
FW_AS_rep_2,GCA_022709225.1,X_fa,0.046079999999999996
FW_AS_rep_2,GCA_022709225.1,X_ac_et,0.0
FW_AS_rep_2,GCA_022709225.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_022709225.1,X_chain_et,0.0
FW_AS_rep_2,GCA_022709225.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_022709225.1,X_VFA_deg,0.44666015625000005
FW_AS_rep_2,GCA_022709225.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_022709225.1,X_Me_CO2,1.0
FW_AS_rep_2,GCA_022709225.1,X_et,0.6
FW_AS_rep_2,GCA_022709225.1,X_lac,1.0
FW_AS_rep_2,GCA_031972215.1,X_ch,0.040138888888888884
FW_AS_rep_2,GCA_031972215.1,X_pr,0.27647058823529413
FW_AS_rep_2,GCA_031972215.1,X_li,0.0759375
FW_AS_rep_2,GCA_031972215.1,X_su,0.05838383838383838
FW_AS_rep_2,GCA_031972215.1,X_aa,0.31333333333333335
FW_AS_rep_2,GCA_031972215.1,X_fa,0.0
FW_AS_rep_2,GCA_031972215.1,X_ac_et,0.0
FW_AS_rep_2,GCA_031972215.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_031972215.1,X_chain_et,0.0
FW_AS_rep_2,GCA_031972215.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_031972215.1,X_VFA_deg,0.01591517857142857
FW_AS_rep_2,GCA_031972215.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_031972215.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_031972215.1,X_et,0.03211111111111111
FW_AS_rep_2,GCA_031972215.1,X_lac,0.0
FW_AS_rep_2,GCA_029554905.1,X_ch,0.2892857142857143
FW_AS_rep_2,GCA_029554905.1,X_pr,0.6470588235294118
FW_AS_rep_2,GCA_029554905.1,X_li,0.0759375
FW_AS_rep_2,GCA_029554905.1,X_su,0.31748737373737373
FW_AS_rep_2,GCA_029554905.1,X_aa,0.8
FW_AS_rep_2,GCA_029554905.1,X_fa,0.046079999999999996
FW_AS_rep_2,GCA_029554905.1,X_ac_et,0.0
FW_AS_rep_2,GCA_029554905.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_029554905.1,X_chain_et,0.0
FW_AS_rep_2,GCA_029554905.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_029554905.1,X_VFA_deg,0.549609375
FW_AS_rep_2,GCA_029554905.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_029554905.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_029554905.1,X_et,0.7
FW_AS_rep_2,GCA_029554905.1,X_lac,1.0
FW_AS_rep_2,GCA_020723125.1,X_ch,0.13017857142857145
FW_AS_rep_2,GCA_020723125.1,X_pr,0.6470588235294118
FW_AS_rep_2,GCA_020723125.1,X_li,0.3333333333333333
FW_AS_rep_2,GCA_020723125.1,X_su,0.2971384615384616
FW_AS_rep_2,GCA_020723125.1,X_aa,0.31333333333333335
FW_AS_rep_2,GCA_020723125.1,X_fa,0.046079999999999996
FW_AS_rep_2,GCA_020723125.1,X_ac_et,0.0
FW_AS_rep_2,GCA_020723125.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_020723125.1,X_chain_et,0.0
FW_AS_rep_2,GCA_020723125.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_020723125.1,X_VFA_deg,0.17176339285714287
FW_AS_rep_2,GCA_020723125.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_020723125.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_020723125.1,X_et,0.16999999999999998
FW_AS_rep_2,GCA_020723125.1,X_lac,0.040138888888888884
FW_AS_rep_2,GCA_029547385.1,X_ch,0.26302734375000003
FW_AS_rep_2,GCA_029547385.1,X_pr,0.07920454545454544
FW_AS_rep_2,GCA_029547385.1,X_li,0.3333333333333333
FW_AS_rep_2,GCA_029547385.1,X_su,0.7361538461538462
FW_AS_rep_2,GCA_029547385.1,X_aa,0.5483333333333333
FW_AS_rep_2,GCA_029547385.1,X_fa,0.6960000000000001
FW_AS_rep_2,GCA_029547385.1,X_ac_et,0.0
FW_AS_rep_2,GCA_029547385.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_029547385.1,X_chain_et,0.0
FW_AS_rep_2,GCA_029547385.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_029547385.1,X_VFA_deg,0.8421875
FW_AS_rep_2,GCA_029547385.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_029547385.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_029547385.1,X_et,0.8
FW_AS_rep_2,GCA_029547385.1,X_lac,1.0
FW_AS_rep_2,GCA_019136455.1,X_ch,1.0
FW_AS_rep_2,GCA_019136455.1,X_pr,0.6363636363636364
FW_AS_rep_2,GCA_019136455.1,X_li,0.16875
FW_AS_rep_2,GCA_019136455.1,X_su,0.22313131313131312
FW_AS_rep_2,GCA_019136455.1,X_aa,0.6
FW_AS_rep_2,GCA_019136455.1,X_fa,0.14884
FW_AS_rep_2,GCA_019136455.1,X_ac_et,0.0
FW_AS_rep_2,GCA_019136455.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_019136455.1,X_chain_et,0.0
FW_AS_rep_2,GCA_019136455.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_019136455.1,X_VFA_deg,0.4037946428571429
FW_AS_rep_2,GCA_019136455.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_019136455.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_019136455.1,X_et,0.39166666666666666
FW_AS_rep_2,GCA_019136455.1,X_lac,0.23010416666666667
FW_AS_rep_2,GCA_023415205.1,X_ch,0.7142857142857143
FW_AS_rep_2,GCA_023415205.1,X_pr,0.8181818181818182
FW_AS_rep_2,GCA_023415205.1,X_li,0.5
FW_AS_rep_2,GCA_023415205.1,X_su,0.9090909090909091
FW_AS_rep_2,GCA_023415205.1,X_aa,0.9
FW_AS_rep_2,GCA_023415205.1,X_fa,0.046079999999999996
FW_AS_rep_2,GCA_023415205.1,X_ac_et,0.0
FW_AS_rep_2,GCA_023415205.1,X_ac_lac,0.0
FW_AS_rep_2,GCA_023415205.1,X_chain_et,0.0
FW_AS_rep_2,GCA_023415205.1,X_chain_lac,0.0
FW_AS_rep_2,GCA_023415205.1,X_VFA_deg,0.22451171875
FW_AS_rep_2,GCA_023415205.1,X_Me_ac,0.0
FW_AS_rep_2,GCA_023415205.1,X_Me_CO2,0.0
FW_AS_rep_2,GCA_023415205.1,X_et,1.0
FW_AS_rep_2,GCA_023415205.1,X_lac,0.23010416666666667
FW_AS_rep_2,GCA_963695105.1,X_ch,0.7142857142857143
FW_AS_rep_2,GCA_963695105.1,X_pr,0.6470588235294118
FW_AS_rep_2,GCA_963695105.1,X_li,0.75
FW_AS_rep_2,GCA_963695105.1,X_su,0.6484848484848486
FW_AS_rep_2,GCA_963695105.1,X_aa,0.7
