sample,genome_id,group,value
FW_TWAS_rep_2,GCA_963814475.1,X_VFA_deg,0.7218749999999999
FW_TWAS_rep_2,GCA_963814475.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_963814475.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_963814475.1,X_et,0.18408333333333332
FW_TWAS_rep_2,GCA_963814475.1,X_lac,0.39166666666666666
FW_TWAS_rep_2,GCA_036839835.1,X_ch,0.040138888888888884
FW_TWAS_rep_2,GCA_036839835.1,X_pr,0.3225490196078431
FW_TWAS_rep_2,GCA_036839835.1,X_li,0.0
FW_TWAS_rep_2,GCA_036839835.1,X_su,0.1656818181818182
FW_TWAS_rep_2,GCA_036839835.1,X_aa,0.08877777777777779
FW_TWAS_rep_2,GCA_036839835.1,X_fa,0.0
FW_TWAS_rep_2,GCA_036839835.1,X_ac_et,0.0
FW_TWAS_rep_2,GCA_036839835.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_036839835.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_036839835.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_036839835.1,X_VFA_deg,0.01591517857142857
FW_TWAS_rep_2,GCA_036839835.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_036839835.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_036839835.1,X_et,0.0
FW_TWAS_rep_2,GCA_036839835.1,X_lac,0.0
FW_TWAS_rep_2,GCF_003115115.2,X_ch,0.8571428571428571
FW_TWAS_rep_2,GCF_003115115.2,X_pr,0.9411764705882353
FW_TWAS_rep_2,GCF_003115115.2,X_li,0.75
FW_TWAS_rep_2,GCF_003115115.2,X_su,0.9230769230769231
FW_TWAS_rep_2,GCF_003115115.2,X_aa,1.0
FW_TWAS_rep_2,GCF_003115115.2,X_fa,0.9
FW_TWAS_rep_2,GCF_003115115.2,X_ac_et,0.0
FW_TWAS_rep_2,GCF_003115115.2,X_ac_lac,0.0
FW_TWAS_rep_2,GCF_003115115.2,X_chain_et,0.0
FW_TWAS_rep_2,GCF_003115115.2,X_chain_lac,0.0
FW_TWAS_rep_2,GCF_003115115.2,X_VFA_deg,0.8421875
FW_TWAS_rep_2,GCF_003115115.2,X_Me_ac,0.0
FW_TWAS_rep_2,GCF_003115115.2,X_Me_CO2,0.0
FW_TWAS_rep_2,GCF_003115115.2,X_et,1.0
FW_TWAS_rep_2,GCF_003115115.2,X_lac,0.23010416666666667
FW_TWAS_rep_2,GCA_044222245.1,X_ch,0.7142857142857143
FW_TWAS_rep_2,GCA_044222245.1,X_pr,0.8181818181818182
FW_TWAS_rep_2,GCA_044222245.1,X_li,0.8333333333333334
FW_TWAS_rep_2,GCA_044222245.1,X_su,0.6484848484848486
FW_TWAS_rep_2,GCA_044222245.1,X_aa,1.0
FW_TWAS_rep_2,GCA_044222245.1,X_fa,1.0
FW_TWAS_rep_2,GCA_044222245.1,X_ac_et,0.9333333333333333
FW_TWAS_rep_2,GCA_044222245.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_044222245.1,X_chain_et,1.0
FW_TWAS_rep_2,GCA_044222245.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_044222245.1,X_VFA_deg,1.0
FW_TWAS_rep_2,GCA_044222245.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_044222245.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_044222245.1,X_et,0.9
FW_TWAS_rep_2,GCA_044222245.1,X_lac,0.23010416666666667
FW_TWAS_rep_2,GCA_021808285.1,X_ch,0.7142857142857143
FW_TWAS_rep_2,GCA_021808285.1,X_pr,0.4117647058823529
FW_TWAS_rep_2,GCA_021808285.1,X_li,0.5833333333333334
FW_TWAS_rep_2,GCA_021808285.1,X_su,0.34933846153846154
FW_TWAS_rep_2,GCA_021808285.1,X_aa,0.5483333333333333
FW_TWAS_rep_2,GCA_021808285.1,X_fa,1.0
FW_TWAS_rep_2,GCA_021808285.1,X_ac_et,0.8666666666666667
FW_TWAS_rep_2,GCA_021808285.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_021808285.1,X_chain_et,1.0
FW_TWAS_rep_2,GCA_021808285.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_021808285.1,X_VFA_deg,1.0
FW_TWAS_rep_2,GCA_021808285.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_021808285.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_021808285.1,X_et,0.8
FW_TWAS_rep_2,GCA_021808285.1,X_lac,0.11097222222222222
FW_TWAS_rep_2,GCA_963798355.1,X_ch,0.7142857142857143
FW_TWAS_rep_2,GCA_963798355.1,X_pr,0.7272727272727273
FW_TWAS_rep_2,GCA_963798355.1,X_li,0.5833333333333334
FW_TWAS_rep_2,GCA_963798355.1,X_su,0.7272727272727273
FW_TWAS_rep_2,GCA_963798355.1,X_aa,0.7
FW_TWAS_rep_2,GCA_963798355.1,X_fa,1.0
FW_TWAS_rep_2,GCA_963798355.1,X_ac_et,0.9333333333333333
FW_TWAS_rep_2,GCA_963798355.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_963798355.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_963798355.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_963798355.1,X_VFA_deg,1.0
FW_TWAS_rep_2,GCA_963798355.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_963798355.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_963798355.1,X_et,0.9
FW_TWAS_rep_2,GCA_963798355.1,X_lac,0.23010416666666667
FW_TWAS_rep_2,GCA_004297465.1,X_ch,0.06508928571428572
FW_TWAS_rep_2,GCA_004297465.1,X_pr,0.8181818181818182
FW_TWAS_rep_2,GCA_004297465.1,X_li,0.5833333333333334
FW_TWAS_rep_2,GCA_004297465.1,X_su,0.46846153846153843
FW_TWAS_rep_2,GCA_004297465.1,X_aa,0.7
FW_TWAS_rep_2,GCA_004297465.1,X_fa,1.0
FW_TWAS_rep_2,GCA_004297465.1,X_ac_et,0.8
FW_TWAS_rep_2,GCA_004297465.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_004297465.1,X_chain_et,0.8461538461538461
FW_TWAS_rep_2,GCA_004297465.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_004297465.1,X_VFA_deg,1.0
FW_TWAS_rep_2,GCA_004297465.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_004297465.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_004297465.1,X_et,0.6
FW_TWAS_rep_2,GCA_004297465.1,X_lac,0.39166666666666666
FW_TWAS_rep_2,GCA_018604165.1,X_ch,0.08027777777777777
FW_TWAS_rep_2,GCA_018604165.1,X_pr,1.0
FW_TWAS_rep_2,GCA_018604165.1,X_li,0.3333333333333333
FW_TWAS_rep_2,GCA_018604165.1,X_su,0.22313131313131312
FW_TWAS_rep_2,GCA_018604165.1,X_aa,0.5483333333333333
FW_TWAS_rep_2,GCA_018604165.1,X_fa,1.0
FW_TWAS_rep_2,GCA_018604165.1,X_ac_et,0.0
FW_TWAS_rep_2,GCA_018604165.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_018604165.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_018604165.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_018604165.1,X_VFA_deg,0.8421875
FW_TWAS_rep_2,GCA_018604165.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_018604165.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_018604165.1,X_et,0.31333333333333335
FW_TWAS_rep_2,GCA_018604165.1,X_lac,0.4895833333333333
FW_TWAS_rep_2,GCF_049943315.1,X_ch,0.8571428571428571
FW_TWAS_rep_2,GCF_049943315.1,X_pr,0.9411764705882353
FW_TWAS_rep_2,GCF_049943315.1,X_li,0.75
FW_TWAS_rep_2,GCF_049943315.1,X_su,0.9230769230769231
FW_TWAS_rep_2,GCF_049943315.1,X_aa,1.0
FW_TWAS_rep_2,GCF_049943315.1,X_fa,0.9
FW_TWAS_rep_2,GCF_049943315.1,X_ac_et,0.0
FW_TWAS_rep_2,GCF_049943315.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCF_049943315.1,X_chain_et,0.0
FW_TWAS_rep_2,GCF_049943315.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCF_049943315.1,X_VFA_deg,0.8421875
FW_TWAS_rep_2,GCF_049943315.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCF_049943315.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCF_049943315.1,X_et,1.0
FW_TWAS_rep_2,GCF_049943315.1,X_lac,0.23010416666666667
FW_TWAS_rep_2,GCA_044355585.1,X_ch,0.7142857142857143
FW_TWAS_rep_2,GCA_044355585.1,X_pr,1.0
FW_TWAS_rep_2,GCA_044355585.1,X_li,0.5
FW_TWAS_rep_2,GCA_044355585.1,X_su,0.9090909090909091
FW_TWAS_rep_2,GCA_044355585.1,X_aa,0.8
FW_TWAS_rep_2,GCA_044355585.1,X_fa,0.046079999999999996
FW_TWAS_rep_2,GCA_044355585.1,X_ac_et,0.0
FW_TWAS_rep_2,GCA_044355585.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_044355585.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_044355585.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_044355585.1,X_VFA_deg,0.7178571428571429
FW_TWAS_rep_2,GCA_044355585.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_044355585.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_044355585.1,X_et,0.7
FW_TWAS_rep_2,GCA_044355585.1,X_lac,0.39166666666666666
FW_TWAS_rep_2,GCA_041904965.1,X_ch,0.0
FW_TWAS_rep_2,GCA_041904965.1,X_pr,0.7647058823529411
FW_TWAS_rep_2,GCA_041904965.1,X_li,1.0
FW_TWAS_rep_2,GCA_041904965.1,X_su,0.6023076923076923
FW_TWAS_rep_2,GCA_041904965.1,X_aa,0.6266666666666667
FW_TWAS_rep_2,GCA_041904965.1,X_fa,1.0
FW_TWAS_rep_2,GCA_041904965.1,X_ac_et,0.8
FW_TWAS_rep_2,GCA_041904965.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_041904965.1,X_chain_et,0.9230769230769231
FW_TWAS_rep_2,GCA_041904965.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_041904965.1,X_VFA_deg,1.0
FW_TWAS_rep_2,GCA_041904965.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_041904965.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_041904965.1,X_et,0.6
FW_TWAS_rep_2,GCA_041904965.1,X_lac,0.2125
FW_TWAS_rep_2,GCA_964404795.1,X_ch,0.040138888888888884
FW_TWAS_rep_2,GCA_964404795.1,X_pr,0.27647058823529413
FW_TWAS_rep_2,GCA_964404795.1,X_li,0.0
FW_TWAS_rep_2,GCA_964404795.1,X_su,0.05838383838383838
FW_TWAS_rep_2,GCA_964404795.1,X_aa,0.08877777777777779
FW_TWAS_rep_2,GCA_964404795.1,X_fa,0.0
FW_TWAS_rep_2,GCA_964404795.1,X_ac_et,0.0
FW_TWAS_rep_2,GCA_964404795.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_964404795.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_964404795.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_964404795.1,X_VFA_deg,0.0
FW_TWAS_rep_2,GCA_964404795.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_964404795.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_964404795.1,X_et,0.0
FW_TWAS_rep_2,GCA_964404795.1,X_lac,0.0
FW_TWAS_rep_2,GCA_965229115.1,X_ch,0.8571428571428571
FW_TWAS_rep_2,GCA_965229115.1,X_pr,0.8235294117647058
FW_TWAS_rep_2,GCA_965229115.1,X_li,0.5833333333333334
FW_TWAS_rep_2,GCA_965229115.1,X_su,0.6023076923076923
FW_TWAS_rep_2,GCA_965229115.1,X_aa,0.705
FW_TWAS_rep_2,GCA_965229115.1,X_fa,1.0
FW_TWAS_rep_2,GCA_965229115.1,X_ac_et,0.9333333333333333
FW_TWAS_rep_2,GCA_965229115.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_965229115.1,X_chain_et,1.0
FW_TWAS_rep_2,GCA_965229115.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_965229115.1,X_VFA_deg,1.0
FW_TWAS_rep_2,GCA_965229115.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_965229115.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_965229115.1,X_et,0.9
FW_TWAS_rep_2,GCA_965229115.1,X_lac,0.040138888888888884
FW_TWAS_rep_2,GCA_937858715.1,X_ch,1.0
FW_TWAS_rep_2,GCA_937858715.1,X_pr,0.7272727272727273
FW_TWAS_rep_2,GCA_937858715.1,X_li,0.5
FW_TWAS_rep_2,GCA_937858715.1,X_su,0.9230769230769231
FW_TWAS_rep_2,GCA_937858715.1,X_aa,0.8
FW_TWAS_rep_2,GCA_937858715.1,X_fa,1.0
FW_TWAS_rep_2,GCA_937858715.1,X_ac_et,0.9333333333333333
FW_TWAS_rep_2,GCA_937858715.1,X_ac_lac,1.0
FW_TWAS_rep_2,GCA_937858715.1,X_chain_et,0.9230769230769231
FW_TWAS_rep_2,GCA_937858715.1,X_chain_lac,1.0
FW_TWAS_rep_2,GCA_937858715.1,X_VFA_deg,1.0
FW_TWAS_rep_2,GCA_937858715.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_937858715.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_937858715.1,X_et,0.8
FW_TWAS_rep_2,GCA_937858715.1,X_lac,1.0
FW_TWAS_rep_2,GCF_030238425.1,X_ch,0.8571428571428571
FW_TWAS_rep_2,GCF_030238425.1,X_pr,0.9411764705882353
FW_TWAS_rep_2,GCF_030238425.1,X_li,0.6666666666666666
FW_TWAS_rep_2,GCF_030238425.1,X_su,1.0
FW_TWAS_rep_2,GCF_030238425.1,X_aa,1.0
FW_TWAS_rep_2,GCF_030238425.1,X_fa,0.9
FW_TWAS_rep_2,GCF_030238425.1,X_ac_et,0.0
FW_TWAS_rep_2,GCF_030238425.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCF_030238425.1,X_chain_et,0.0
FW_TWAS_rep_2,GCF_030238425.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCF_030238425.1,X_VFA_deg,0.8421875
FW_TWAS_rep_2,GCF_030238425.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCF_030238425.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCF_030238425.1,X_et,1.0
FW_TWAS_rep_2,GCF_030238425.1,X_lac,1.0
FW_TWAS_rep_2,GCA_044369385.1,X_ch,0.0
FW_TWAS_rep_2,GCA_044369385.1,X_pr,0.6470588235294118
FW_TWAS_rep_2,GCA_044369385.1,X_li,0.5833333333333334
FW_TWAS_rep_2,GCA_044369385.1,X_su,0.8461538461538461
FW_TWAS_rep_2,GCA_044369385.1,X_aa,0.3230357142857143
FW_TWAS_rep_2,GCA_044369385.1,X_fa,1.0
FW_TWAS_rep_2,GCA_044369385.1,X_ac_et,0.8666666666666667
FW_TWAS_rep_2,GCA_044369385.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_044369385.1,X_chain_et,0.9230769230769231
FW_TWAS_rep_2,GCA_044369385.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_044369385.1,X_VFA_deg,1.0
FW_TWAS_rep_2,GCA_044369385.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_044369385.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_044369385.1,X_et,0.7
FW_TWAS_rep_2,GCA_044369385.1,X_lac,0.5875
FW_TWAS_rep_2,GCA_044351045.1,X_ch,0.5714285714285714
FW_TWAS_rep_2,GCA_044351045.1,X_pr,0.8181818181818182
FW_TWAS_rep_2,GCA_044351045.1,X_li,0.5
FW_TWAS_rep_2,GCA_044351045.1,X_su,0.3613952020202021
FW_TWAS_rep_2,GCA_044351045.1,X_aa,0.47
FW_TWAS_rep_2,GCA_044351045.1,X_fa,0.046079999999999996
FW_TWAS_rep_2,GCA_044351045.1,X_ac_et,0.0
FW_TWAS_rep_2,GCA_044351045.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_044351045.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_044351045.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_044351045.1,X_VFA_deg,0.255234375
FW_TWAS_rep_2,GCA_044351045.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_044351045.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_044351045.1,X_et,1.0
FW_TWAS_rep_2,GCA_044351045.1,X_lac,0.2125
FW_TWAS_rep_2,GCA_964560345.1,X_ch,1.0
FW_TWAS_rep_2,GCA_964560345.1,X_pr,1.0
FW_TWAS_rep_2,GCA_964560345.1,X_li,0.5833333333333334
FW_TWAS_rep_2,GCA_964560345.1,X_su,0.8181818181818182
FW_TWAS_rep_2,GCA_964560345.1,X_aa,1.0
FW_TWAS_rep_2,GCA_964560345.1,X_fa,1.0
FW_TWAS_rep_2,GCA_964560345.1,X_ac_et,0.9333333333333333
FW_TWAS_rep_2,GCA_964560345.1,X_ac_lac,0.9375
FW_TWAS_rep_2,GCA_964560345.1,X_chain_et,1.0
FW_TWAS_rep_2,GCA_964560345.1,X_chain_lac,1.0
FW_TWAS_rep_2,GCA_964560345.1,X_VFA_deg,1.0
FW_TWAS_rep_2,GCA_964560345.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_964560345.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_964560345.1,X_et,0.9
FW_TWAS_rep_2,GCA_964560345.1,X_lac,1.0
FW_TWAS_rep_2,GCA_963712105.1,X_ch,0.7142857142857143
FW_TWAS_rep_2,GCA_963712105.1,X_pr,0.8181818181818182
FW_TWAS_rep_2,GCA_963712105.1,X_li,0.9166666666666666
FW_TWAS_rep_2,GCA_963712105.1,X_su,0.9230769230769231
FW_TWAS_rep_2,GCA_963712105.1,X_aa,0.9
FW_TWAS_rep_2,GCA_963712105.1,X_fa,1.0
FW_TWAS_rep_2,GCA_963712105.1,X_ac_et,1.0
FW_TWAS_rep_2,GCA_963712105.1,X_ac_lac,1.0
FW_TWAS_rep_2,GCA_963712105.1,X_chain_et,1.0
FW_TWAS_rep_2,GCA_963712105.1,X_chain_lac,1.0
FW_TWAS_rep_2,GCA_963712105.1,X_VFA_deg,1.0
FW_TWAS_rep_2,GCA_963712105.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_963712105.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_963712105.1,X_et,1.0
FW_TWAS_rep_2,GCA_963712105.1,X_lac,1.0
FW_TWAS_rep_2,GCA_041908585.1,X_ch,0.8571428571428571
FW_TWAS_rep_2,GCA_041908585.1,X_pr,0.8181818181818182
FW_TWAS_rep_2,GCA_041908585.1,X_li,0.5
FW_TWAS_rep_2,GCA_041908585.1,X_su,0.48636363636363633
FW_TWAS_rep_2,GCA_041908585.1,X_aa,1.0
FW_TWAS_rep_2,GCA_041908585.1,X_fa,1.0
FW_TWAS_rep_2,GCA_041908585.1,X_ac_et,1.0
FW_TWAS_rep_2,GCA_041908585.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_041908585.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_041908585.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_041908585.1,X_VFA_deg,1.0
FW_TWAS_rep_2,GCA_041908585.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_041908585.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_041908585.1,X_et,1.0
FW_TWAS_rep_2,GCA_041908585.1,X_lac,0.4895833333333333
FW_TWAS_rep_2,GCA_039808765.1,X_ch,0.0
FW_TWAS_rep_2,GCA_039808765.1,X_pr,0.6470588235294118
FW_TWAS_rep_2,GCA_039808765.1,X_li,0.5
FW_TWAS_rep_2,GCA_039808765.1,X_su,0.22313131313131312
FW_TWAS_rep_2,GCA_039808765.1,X_aa,0.47
FW_TWAS_rep_2,GCA_039808765.1,X_fa,0.32856
FW_TWAS_rep_2,GCA_039808765.1,X_ac_et,0.0
FW_TWAS_rep_2,GCA_039808765.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_039808765.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_039808765.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_039808765.1,X_VFA_deg,0.45735119047619044
FW_TWAS_rep_2,GCA_039808765.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_039808765.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_039808765.1,X_et,0.39166666666666666
FW_TWAS_rep_2,GCA_039808765.1,X_lac,0.040138888888888884
FW_TWAS_rep_2,GCA_964247385.1,X_ch,0.7142857142857143
FW_TWAS_rep_2,GCA_964247385.1,X_pr,0.7272727272727273
FW_TWAS_rep_2,GCA_964247385.1,X_li,0.5
FW_TWAS_rep_2,GCA_964247385.1,X_su,0.3613952020202021
FW_TWAS_rep_2,GCA_964247385.1,X_aa,1.0
FW_TWAS_rep_2,GCA_964247385.1,X_fa,1.0
FW_TWAS_rep_2,GCA_964247385.1,X_ac_et,0.0
FW_TWAS_rep_2,GCA_964247385.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_964247385.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_964247385.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_964247385.1,X_VFA_deg,1.0
FW_TWAS_rep_2,GCA_964247385.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_964247385.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_964247385.1,X_et,0.31333333333333335
FW_TWAS_rep_2,GCA_964247385.1,X_lac,0.4895833333333333
FW_TWAS_rep_2,GCA_013287665.1,X_ch,0.0
FW_TWAS_rep_2,GCA_013287665.1,X_pr,0.045000000000000005
FW_TWAS_rep_2,GCA_013287665.1,X_li,0.5
FW_TWAS_rep_2,GCA_013287665.1,X_su,0.05838383838383838
FW_TWAS_rep_2,GCA_013287665.1,X_aa,0.17755555555555558
FW_TWAS_rep_2,GCA_013287665.1,X_fa,1.0
FW_TWAS_rep_2,GCA_013287665.1,X_ac_et,0.0
FW_TWAS_rep_2,GCA_013287665.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_013287665.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_013287665.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_013287665.1,X_VFA_deg,0.8421875
FW_TWAS_rep_2,GCA_013287665.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_013287665.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_013287665.1,X_et,0.39166666666666666
FW_TWAS_rep_2,GCA_013287665.1,X_lac,0.0
FW_TWAS_rep_2,GCA_937871805.1,X_ch,0.0656640625
FW_TWAS_rep_2,GCA_937871805.1,X_pr,0.4568181818181818
FW_TWAS_rep_2,GCA_937871805.1,X_li,0.0
FW_TWAS_rep_2,GCA_937871805.1,X_su,0.05838383838383838
FW_TWAS_rep_2,GCA_937871805.1,X_aa,0.08877777777777779
FW_TWAS_rep_2,GCA_937871805.1,X_fa,0.0
FW_TWAS_rep_2,GCA_937871805.1,X_ac_et,0.0
FW_TWAS_rep_2,GCA_937871805.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_937871805.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_937871805.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_937871805.1,X_VFA_deg,0.0
FW_TWAS_rep_2,GCA_937871805.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_937871805.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_937871805.1,X_et,0.06422222222222222
FW_TWAS_rep_2,GCA_937871805.1,X_lac,0.0
FW_TWAS_rep_2,GCA_025361645.1,X_ch,0.09174603174603173
FW_TWAS_rep_2,GCA_025361645.1,X_pr,0.17386363636363636
FW_TWAS_rep_2,GCA_025361645.1,X_li,0.16875
FW_TWAS_rep_2,GCA_025361645.1,X_su,0.1922727272727273
FW_TWAS_rep_2,GCA_025361645.1,X_aa,0.39166666666666666
FW_TWAS_rep_2,GCA_025361645.1,X_fa,0.046079999999999996
FW_TWAS_rep_2,GCA_025361645.1,X_ac_et,0.0
FW_TWAS_rep_2,GCA_025361645.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_025361645.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_025361645.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_025361645.1,X_VFA_deg,0.14825892857142856
FW_TWAS_rep_2,GCA_025361645.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_025361645.1,X_Me_CO2,1.0
FW_TWAS_rep_2,GCA_025361645.1,X_et,0.6
FW_TWAS_rep_2,GCA_025361645.1,X_lac,0.4895833333333333
FW_TWAS_rep_2,GCA_900299265.1,X_ch,0.0
FW_TWAS_rep_2,GCA_900299265.1,X_pr,0.6363636363636364
FW_TWAS_rep_2,GCA_900299265.1,X_li,0.8333333333333334
FW_TWAS_rep_2,GCA_900299265.1,X_su,0.2971384615384616
FW_TWAS_rep_2,GCA_900299265.1,X_aa,0.39166666666666666
FW_TWAS_rep_2,GCA_900299265.1,X_fa,1.0
FW_TWAS_rep_2,GCA_900299265.1,X_ac_et,0.0
FW_TWAS_rep_2,GCA_900299265.1,X_ac_lac,0.0
FW_TWAS_rep_2,GCA_900299265.1,X_chain_et,0.0
FW_TWAS_rep_2,GCA_900299265.1,X_chain_lac,0.0
FW_TWAS_rep_2,GCA_900299265.1,X_VFA_deg,1.0
FW_TWAS_rep_2,GCA_900299265.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_900299265.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_900299265.1,X_et,0.31333333333333335
FW_TWAS_rep_2,GCA_900299265.1,X_lac,0.5875
FW_TWAS_rep_2,GCA_963814445.1,X_ch,1.0
FW_TWAS_rep_2,GCA_963814445.1,X_pr,1.0
FW_TWAS_rep_2,GCA_963814445.1,X_li,0.5
FW_TWAS_rep_2,GCA_963814445.1,X_su,0.9230769230769231
FW_TWAS_rep_2,GCA_963814445.1,X_aa,1.0
FW_TWAS_rep_2,GCA_963814445.1,X_fa,1.0
FW_TWAS_rep_2,GCA_963814445.1,X_ac_et,0.9333333333333333
FW_TWAS_rep_2,GCA_963814445.1,X_ac_lac,0.9375
FW_TWAS_rep_2,GCA_963814445.1,X_chain_et,1.0
FW_TWAS_rep_2,GCA_963814445.1,X_chain_lac,1.0
FW_TWAS_rep_2,GCA_963814445.1,X_VFA_deg,1.0
FW_TWAS_rep_2,GCA_963814445.1,X_Me_ac,0.0
FW_TWAS_rep_2,GCA_963814445.1,X_Me_CO2,0.0
FW_TWAS_rep_2,GCA_963814445.1,X_et,0.9
FW_TWAS_rep_2,GCA_963814445.1,X_lac,1.0
FW_TWAS_rep_2,GCA_937868245.1,X_ch,0.06508928571428572
FW_TWAS_rep_2,GCA_937868245.1,X_pr,0.6470588235294118
FW_TWAS_rep_2,GCA_937868245.1,X_li,0.5
FW_TWAS_rep_2,GCA_937868245.1,X_su,0.48636363636363633
FW_TWAS_rep_2,GCA_937868245.1,X_aa,0.7
FW_TWAS_rep_2,GCA_937868245.1,X_fa,1.0
